"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","212.00","212.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","219.00","219.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","232.51","232.51","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10","236.00","236.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MS, PA, TX & VT)","236.00","236.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MD)","236.00","236.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (OR)","236.00","236.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10","236.00","236.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MS, PA, TX & VT)","236.00","236.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MD)","236.00","236.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (OR)","236.00","236.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","237.00","237.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS7 - 10 Year Term","245.00","245.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","245.00","245.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","247.00","247.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","250.50","250.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","250.50","250.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","251.00","251.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","251.00","251.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term  "new rates"","252.00","252.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term  "new rates"","252.00","252.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","254.00","254.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","261.00","261.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","263.00","263.00","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","263.00","263.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","264.45","264.45","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","264.45","264.45","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10","268.00","268.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MS, PA, TX & VT)","268.00","268.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MD)","268.00","268.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (OR)","268.00","268.00","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10","268.00","268.00","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MS, PA, TX & VT)","268.00","268.00","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MD)","268.00","268.00","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (OR)","268.00","268.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","271.00","271.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","272.00","272.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","273.00","273.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","273.00","273.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","274.93","274.93","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","276.00","276.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","276.00","276.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","276.00","276.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","285.00","285.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","286.00","286.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","286.00","286.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","286.00","286.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","286.00","286.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","286.00","286.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","286.00","286.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","292.00","292.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","296.00","296.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","296.00","296.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","296.00","296.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS7 - 10 Year Term","304.00","304.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","304.00","304.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","306.00","306.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","307.00","307.00","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","309.00","309.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","310.00","310.00","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","311.00","311.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","311.00","311.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","313.00","313.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","313.00","313.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","313.00","313.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term  "new rates"","314.00","314.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term  "new rates"","314.00","314.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","315.00","315.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","315.00","315.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","322.00","322.00","R+"
"Accordia Life and Annuity Company       ","A-","10-Year Level Premium Term","324.00","324.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","324.00","324.00","Pf"
