"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"AAA Life Insurance Company              ","A-","10 Year Level Term","140.00","140.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","140.00","140.00","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","144.00","144.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","144.00","144.00","P+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","145.00","145.00","P+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","145.00","145.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","145.00","145.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","147.27","147.27","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","150.00","150.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term  "new rates"","150.00","150.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","150.00","150.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term  "new rates"","150.00","150.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","150.00","150.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","152.50","152.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","152.50","152.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","158.00","158.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","158.00","158.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","159.00","159.00","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","160.00","160.00","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","160.00","160.00","P+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","160.00","160.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","160.00","160.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10","160.00","160.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MS, PA, TX & VT)","160.00","160.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MD)","160.00","160.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (OR)","160.00","160.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10","160.00","160.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MS, PA, TX & VT)","160.00","160.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MD)","160.00","160.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (OR)","160.00","160.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","160.00","160.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","160.00","160.00","P+"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","160.00","160.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","165.00","165.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","165.00","165.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","165.00","165.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","165.00","165.00","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","169.00","169.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","169.00","169.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","169.00","169.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS7 - 10 Year Term","170.00","170.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","170.00","170.00","P+"
"Pacific Life & Annuity Company          ","A+","Pacific PRIME Term 10 NY","170.00","170.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","170.00","170.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","170.00","170.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","170.00","170.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","175.00","175.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","175.00","175.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","175.00","175.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","175.00","175.00","P+"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","175.00","175.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","175.00","175.00","P+"
"John Hancock Life Insurance Company USA ","A+","Term 10","175.00","175.00","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","175.00","175.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","175.00","175.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","175.00","175.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","175.00","175.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","175.00","175.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","175.00","175.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","175.00","175.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","177.50","177.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","177.50","177.50","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","179.00","179.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","179.00","179.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","180.00","180.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","180.00","180.00","Pf"
"Accordia Life and Annuity Company       ","A-","10-Year Level Premium Term","185.00","185.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","185.00","185.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term  "new rates"","185.00","185.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","185.00","185.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2015)","185.00","185.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2015)","185.00","185.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term  "new rates"","185.00","185.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","185.00","185.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","185.00","185.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","185.00","185.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","185.00","185.00","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","186.48","186.48","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","188.32","188.32","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","190.00","190.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","190.00","190.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","190.00","190.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","190.00","190.00","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","191.00","191.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","193.00","193.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","193.00","193.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","195.00","195.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","195.00","195.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","199.00","199.00","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","200.00","200.00","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","200.00","200.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","200.00","200.00","P+"
