"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","110.00","110.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","112.50","112.50","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","114.11","114.11","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","115.00","115.00","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","116.50","116.50","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","116.50","116.50","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","120.00","120.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","125.00","125.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10","125.00","125.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MS, PA, TX & VT)","125.00","125.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MD)","125.00","125.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (OR)","125.00","125.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10","125.00","125.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MS, PA, TX & VT)","125.00","125.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MD)","125.00","125.00","P+"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (OR)","125.00","125.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS7 - 10 Year Term","125.00","125.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","125.00","125.00","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","125.00","125.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","130.00","130.00","P+"
"Pacific Life & Annuity Company          ","A+","Pacific PRIME Term 10 NY","130.00","130.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","130.00","130.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","130.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","131.50","131.50","P+"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","131.50","131.50","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","131.50","131.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","132.50","132.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","132.50","132.50","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","134.00","134.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","135.00","135.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","135.00","135.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","135.00","135.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","137.50","137.50","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","137.50","137.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","137.50","137.50","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2015)","137.50","137.50","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2015)","137.50","137.50","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","138.87","138.87","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","139.00","139.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","139.00","139.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","140.00","140.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","140.00","140.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","142.50","142.50","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","142.50","142.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","142.50","142.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","142.58","142.58","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","142.58","142.58","P+"
"Accordia Life and Annuity Company       ","A-","10-Year Level Premium Term","145.00","145.00","P+"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10","145.00","145.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MS, PA, TX & VT)","145.00","145.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MD)","145.00","145.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (OR)","145.00","145.00","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10","145.00","145.00","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MS, PA, TX & VT)","145.00","145.00","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MD)","145.00","145.00","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (OR)","145.00","145.00","Pf"
"John Hancock Life Insurance Company USA ","A+","Term 10","145.00","145.00","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","145.00","145.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","145.00","145.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","145.00","145.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","145.00","145.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","145.00","145.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS7 - 10 Year Term","147.50","147.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","147.50","147.50","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","150.00","150.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","150.00","150.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","150.00","150.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","152.50","152.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","155.00","155.00","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific PRIME Term 10 NY","155.00","155.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","155.00","155.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","155.00","155.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","155.00","155.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","157.50","157.50","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","157.50","157.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","157.50","157.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","157.50","157.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","159.00","159.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term  "new rates"","160.00","160.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","160.00","160.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","160.00","160.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","160.00","160.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term  "new rates"","160.00","160.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","160.00","160.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","161.50","161.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","162.00","162.00","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","162.50","162.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","162.50","162.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","165.00","165.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","165.00","165.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","165.00","165.00","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","165.00","165.00","Pf"
"John Hancock Life Insurance Company USA ","A+","Term 10","165.00","165.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","165.00","165.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","165.00","165.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","165.00","165.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","165.00","165.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","165.00","165.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","165.00","165.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","165.00","165.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","167.50","167.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","167.50","167.50","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","167.50","167.50","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2015)","167.50","167.50","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2015)","167.50","167.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","168.50","168.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","170.00","170.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","170.00","170.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","170.00","170.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","170.00","170.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","170.00","170.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","170.00","170.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term  "new rates"","172.50","172.50","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","172.50","172.50","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term 10 (2014)","172.50","172.50","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","172.50","172.50","P+"
