"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","347.50","347.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","360.00","360.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","365.00","365.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","367.50","367.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","370.00","370.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","370.00","370.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","372.50","372.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","375.00","375.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","375.00","375.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","375.00","375.00","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific PRIME Term 10 NY","377.50","377.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","377.50","377.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","387.50","387.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","387.50","387.50","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","390.00","390.00","Pf"
"MetLife Insurance Company USA           ","A+","Guaranteed Level Term 10","391.50","391.50","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","391.50","391.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","392.50","392.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","392.50","392.50","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","395.00","395.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","402.50","402.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS7 - 10 Year Term","402.50","402.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","402.50","402.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10","407.50","407.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MS, PA, TX & VT)","407.50","407.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (MD)","407.50","407.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A-","Colony Term 10  (OR)","407.50","407.50","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10","407.50","407.50","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MS, PA, TX & VT)","407.50","407.50","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (MD)","407.50","407.50","Pf"
"Genworth Life Insurance Company         ","A-","Colony Term 10  (OR)","407.50","407.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","410.00","410.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","410.00","410.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","412.50","412.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","412.50","412.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","417.50","417.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","422.50","422.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term  "new rates"","425.00","425.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term  "new rates"","425.00","425.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","427.50","427.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","427.50","427.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","427.50","427.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","427.50","427.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","427.50","427.50","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","427.50","427.50","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","430.00","430.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","432.50","432.50","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","437.50","437.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","442.50","442.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","447.50","447.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","454.50","454.50","Pf"
"National Western Life Insurance Company ","A","NWL Term 10","455.00","455.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","457.50","457.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","457.50","457.50","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","457.50","457.50","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","460.00","460.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","460.00","460.00","Pf"
"Accordia Life and Annuity Company       ","A-","10-Year Level Premium Term","465.00","465.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","465.00","465.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","466.50","466.50","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","466.50","466.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","467.50","467.50","Rg"
"National Western Life Insurance Company ","A","NWL Secure Term 10","467.50","467.50","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2015)","467.50","467.50","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2015)","467.50","467.50","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific PRIME Term 10 NY","470.00","470.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","470.00","470.00","Rg"
"John Hancock Life Insurance Company USA ","A+","Term 10","477.50","477.50","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","477.50","477.50","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","477.50","477.50","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","477.50","477.50","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","482.50","482.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","482.50","482.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","487.50","487.50","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","487.50","487.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","490.00","490.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","490.00","490.00","Pf"
