"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","102.50","27.68","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","105.00","28.35","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","107.50","27.95","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","107.50","27.95","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","107.56","27.97","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","110.00","28.60","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","115.00","29.90","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","115.00","29.90","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","115.00","29.90","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","120.00","32.40","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (2011)","121.10","30.60","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","121.50","32.81","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","121.50","32.81","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","122.50","31.85","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","122.50","32.46","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","122.50","31.85","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","122.50","33.08","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","122.50","32.46","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","122.50","33.08","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","122.50","31.85","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","122.50","31.85","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","124.00","33.48","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","125.00","32.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","125.00","34.02","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","125.00","35.63","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","127.41","33.13","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","127.50","34.43","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","127.50","33.79","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","130.00","33.80","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","130.00","33.80","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","130.00","34.45","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","130.00","33.80","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","130.00","33.80","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","130.10","32.92","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","130.10","32.92","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","130.10","32.92","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","132.50","34.25","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","132.50","34.25","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","132.50","35.11","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","132.50","35.11","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","132.50","35.11","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","134.00","36.18","P+"
