"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","810.00","218.70","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","845.00","228.15","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","845.00","223.93","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","850.00","221.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","855.00","226.58","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","855.01","222.30","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","860.00","223.60","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","860.00","223.60","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","875.00","227.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","875.00","227.50","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","875.00","227.50","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","880.00","233.20","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","880.00","233.20","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","885.00","236.94","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","885.00","252.23","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","885.00","234.53","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","885.00","234.53","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","885.00","234.53","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","890.00","231.40","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (2011)","901.98","227.90","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","905.00","239.83","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","905.00","236.21","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","905.00","239.83","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","905.00","239.83","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","905.00","235.30","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","905.00","235.30","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","920.00","241.04","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","920.00","241.04","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","924.00","249.48","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","924.00","249.48","P+"
"","","","924.00","249.48","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","925.00","249.75","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","935.00","245.44","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","935.00","245.44","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","935.00","245.44","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","938.00","237.29","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","938.00","237.29","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","938.00","237.29","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","950.00","246.80","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","950.00","246.80","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","950.00","256.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","950.00","256.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","950.75","247.20","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","950.75","247.20","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","955.00","248.30","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","955.00","248.30","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","958.25","258.73","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","969.00","261.63","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","969.00","261.63","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","970.00","257.05","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","990.00","267.30","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","990.00","262.35","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,000.00","260.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,000.00","260.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,010.00","262.60","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","1,014.96","263.89","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","1,015.00","284.20","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,015.00","269.94","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","1,015.00","274.05","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,020.00","267.75","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","1,025.00","271.63","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","1,025.00","271.63","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,040.00","270.40","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","1,042.00","270.92","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","1,045.00","276.93","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","1,045.00","276.93","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,045.00","271.70","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,045.00","271.70","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,045.00","276.93","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,045.00","271.70","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (2011)","1,047.08","264.57","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","1,049.00","283.23","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,049.00","283.23","Pf"
"","","","1,049.00","283.23","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,050.00","273.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","1,055.00","277.10","P+"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year  (GU)","1,055.00","284.85","P+"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year  (WA)","1,055.00","284.85","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,055.00","279.58","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,055.00","279.58","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,055.00","279.58","P+"
