"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","737.50","199.13","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","740.00","192.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","740.00","192.40","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","740.00","192.40","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","742.50","207.90","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","757.50","200.74","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","760.00","197.60","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","775.00","209.25","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","782.50","203.45","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","782.50","203.45","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","790.00","211.58","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","790.00","225.15","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","790.00","209.35","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","790.00","209.35","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","790.00","209.35","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","800.00","212.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","800.00","208.80","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","802.50","212.66","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","820.00","213.20","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","820.00","229.60","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","826.50","223.16","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","826.50","223.16","Pf"
"","","","826.50","223.16","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","835.00","217.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","835.00","217.10","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","837.50","217.75","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","842.50","231.69","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","842.50","231.69","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","847.50","220.35","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","848.50","220.32","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","855.00","230.85","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","857.50","222.95","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","867.50","225.55","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","867.50","225.55","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","867.50","234.23","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","867.50","229.89","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","867.50","234.23","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","871.50","235.31","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","871.50","235.31","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","872.50","231.21","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","872.50","231.21","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","872.50","231.21","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","872.50","226.85","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","875.00","227.50","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","875.00","227.50","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","877.50","232.54","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","877.50","232.54","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","885.00","230.10","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","897.50","237.84","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","897.50","237.84","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","905.00","235.10","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","905.00","235.10","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","907.50","240.49","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","912.50","246.38","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","915.00","236.89","Pf"
