"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","155.00","41.85","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","160.00","43.20","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","169.95","44.19","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","175.00","45.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","175.00","45.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","180.00","46.80","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","180.00","46.80","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","185.00","48.10","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","185.00","48.10","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","185.00","48.29","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","185.00","49.95","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","185.00","49.03","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","185.00","49.95","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","185.00","49.03","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","185.00","49.03","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","185.00","48.10","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","189.00","51.03","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","189.00","51.03","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","190.00","50.35","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","190.00","50.35","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","190.00","49.20","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","190.00","49.20","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","190.00","51.38","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","190.00","54.15","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","190.00","50.35","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (2011)","191.94","48.50","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","200.00","52.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","200.50","52.13","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","200.50","52.13","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","204.00","55.08","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","205.00","53.30","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","205.00","54.33","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","205.00","55.35","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","205.00","53.30","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","205.00","53.30","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","205.00","53.30","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","205.65","52.02","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","205.65","52.02","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","205.65","52.02","P+"
