"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","102.50","27.68","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","104.99","27.30","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","105.00","27.30","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","105.00","28.35","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","105.00","27.30","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","107.50","28.49","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","110.00","28.60","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","112.50","29.25","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","112.50","29.25","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","112.50","29.25","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (2011)","114.83","29.01","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","115.00","29.90","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","115.00","29.90","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","119.00","32.13","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","119.00","32.13","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","120.00","31.20","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","120.00","32.40","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","120.00","31.80","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","120.00","31.20","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","121.50","32.81","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","122.50","32.46","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","122.50","33.08","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","122.50","32.46","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","122.50","33.08","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","123.46","31.23","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","123.46","31.23","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","123.46","31.23","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","125.00","32.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","125.00","34.02","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","125.00","35.63","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","125.00","33.75","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","125.11","32.53","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","127.50","35.70","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","127.50","33.15","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","130.00","33.60","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","130.00","33.60","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","130.00","33.80","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","130.00","33.80","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","130.00","34.45","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","130.00","34.45","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","130.00","34.45","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","130.00","34.45","P+"
