"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","83.00","22.41","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","83.97","21.83","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","84.00","22.68","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","88.00","22.88","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","88.00","22.88","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","91.00","23.66","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","91.00","23.66","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","93.00","25.11","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","94.98","24.69","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","95.00","25.65","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","100.00","26.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","101.00","27.27","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","101.00","26.77","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","101.00","27.27","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","102.00","26.52","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","102.00","26.52","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","102.00","26.52","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","102.00","26.52","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","102.00","26.52","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","102.00","26.52","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (2011)","102.46","25.89","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","103.00","26.58","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","103.00","26.58","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","103.00","27.30","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","103.00","27.30","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","103.00","26.78","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","105.00","28.68","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","105.00","29.93","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","105.00","27.83","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","105.00","27.83","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","106.00","27.56","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","107.00","27.82","R+"
"EMC National Life Company               ","B++","Term Select - 10 Year","107.00","28.36","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","107.00","28.89","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","107.00","27.82","R+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","108.00","28.08","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","108.00","28.08","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","108.00","28.08","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","108.00","28.08","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","109.00","32.14","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","109.00","29.43","R+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","110.00","28.60","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","110.00","28.60","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","111.00","28.86","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","111.00","28.86","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","111.00","28.86","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","111.00","29.97","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","111.00","29.42","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","111.00","29.97","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","111.36","28.17","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","111.36","28.17","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","111.36","28.17","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","112.00","28.92","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","112.00","28.92","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","112.00","29.68","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","112.00","29.68","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","114.00","31.92","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","114.00","30.78","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","114.00","30.21","P+"
