"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","102.50","27.68","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","104.21","26.73","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","105.00","27.30","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","105.00","27.30","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","105.00","28.35","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","105.00","27.30","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","105.00","27.30","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","107.50","28.49","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","115.00","29.90","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","115.00","29.90","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","115.00","29.90","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","115.00","29.90","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","115.00","29.90","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","115.00","29.90","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","115.00","29.90","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","115.00","29.90","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","115.00","29.90","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","115.00","29.90","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","117.50","31.73","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","119.00","31.53","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","120.00","31.20","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","120.00","32.40","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","120.00","31.80","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","120.00","31.20","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","121.50","32.81","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (MN,WA)","121.50","32.81","P+"
"Metropolitan Life Insurace Company      ","A+","Guaranteed Level Term 10","121.50","32.81","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","122.50","N/A","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","122.50","32.46","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","124.01","31.81","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","125.00","32.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","125.00","32.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","125.00","34.02","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","125.00","32.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","125.00","35.62","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","125.00","33.75","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","125.00","32.50","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","127.50","35.70","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","127.50","33.15","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","130.00","33.60","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","130.00","33.60","P+"
"Aviva Life and Annuity Company          ","B++","10 Year Term 01-2010","130.00","33.80","P+"
"Aviva Life and Annuity of New York      ","B++","Term 10 01-2010","130.00","33.80","P+"
