"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","102.50","102.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","105.00","105.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","106.69","106.69","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","110.00","110.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","110.00","110.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","110.00","110.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","115.00","115.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","115.00","115.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","115.00","115.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","115.00","115.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","115.00","115.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","115.00","115.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","115.00","115.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","115.00","115.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","120.00","120.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","120.00","120.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","120.00","120.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","121.50","121.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","122.50","122.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","122.50","122.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","122.50","122.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","122.50","122.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","122.50","122.50","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","124.00","124.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","124.00","124.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","125.00","125.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","125.00","125.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","125.00","125.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","125.00","125.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","126.49","126.49","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","127.50","127.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","127.50","127.50","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","127.50","127.50","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","130.00","130.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","130.00","130.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","130.00","130.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","130.00","130.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","132.50","132.50","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","132.50","132.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","132.50","132.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","132.50","132.50","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","132.50","132.50","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","132.50","132.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","135.00","135.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","135.00","135.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","135.00","135.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","135.00","135.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","135.00","135.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","135.00","135.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","135.00","135.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","135.00","135.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","135.00","135.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","137.50","137.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","137.50","137.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","137.50","137.50","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","137.50","137.50","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","137.50","137.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","137.50","137.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","140.00","140.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","140.00","140.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","140.00","140.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","141.50","141.50","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","141.50","141.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","142.50","142.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","142.50","142.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","145.00","145.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","145.00","145.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","145.00","145.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","145.00","145.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","145.00","145.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","145.00","145.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","145.00","145.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","145.00","145.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","147.50","147.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","147.50","147.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","147.50","147.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","147.50","147.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","147.50","147.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","149.00","149.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","150.00","150.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","150.00","150.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","150.00","150.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","150.00","150.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","150.00","150.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","150.00","150.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","152.50","152.50","P+"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","152.50","152.50","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","152.50","152.50","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","152.50","152.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","152.50","152.50","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","155.00","155.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","155.00","155.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","155.00","155.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","155.00","155.00","R+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","155.00","155.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","155.00","155.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","155.00","155.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","155.00","155.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","155.00","155.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","157.50","157.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","157.50","157.50","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","157.50","157.50","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","157.50","157.50","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","158.50","158.50","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","159.50","159.50","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","160.00","160.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","160.00","160.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","160.00","160.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","160.00","160.00","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","160.00","160.00","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","160.00","160.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","162.50","162.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","162.50","162.50","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","162.50","162.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","162.50","162.50","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","162.50","162.50","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","162.50","162.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","162.50","162.50","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","162.50","162.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","165.00","165.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","165.00","165.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","165.00","165.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","165.00","165.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","165.00","165.00","R+"
