"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","810.00","810.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","845.00","845.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","845.00","845.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","845.00","845.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","846.69","846.69","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","850.00","850.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","850.00","850.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","850.00","850.00","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","855.00","855.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","855.00","855.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","860.00","860.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","860.00","860.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","860.00","860.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","860.00","860.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","860.00","860.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","860.00","860.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","860.00","860.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","860.00","860.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","860.00","860.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","860.00","860.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","875.00","875.00","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","880.00","880.00","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","880.00","880.00","P+"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","880.00","880.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","885.00","885.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","885.00","885.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","885.00","885.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","898.00","898.00","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","900.00","900.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","900.00","900.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","905.00","905.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","905.00","905.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","905.00","905.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","905.00","905.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","905.00","905.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","920.00","920.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","920.00","920.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","924.00","924.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","924.00","924.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","925.00","925.00","P+"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","930.00","930.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","935.00","935.00","P+"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","940.00","940.00","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","940.00","940.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","940.00","940.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","940.00","940.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","950.00","950.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","950.00","950.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","950.75","950.75","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","950.75","950.75","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","954.00","954.00","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","957.00","957.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","970.00","970.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","980.00","980.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","985.00","985.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,000.00","1,000.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,000.00","1,000.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,000.00","1,000.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,005.00","1,005.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,005.00","1,005.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,005.00","1,005.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,005.00","1,005.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,005.00","1,005.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,005.00","1,005.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,005.00","1,005.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,005.00","1,005.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,005.00","1,005.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,005.00","1,005.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,005.00","1,005.00","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","1,005.09","1,005.09","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,010.00","1,010.00","P+"
