"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","102.50","102.50","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","104.21","104.21","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","105.00","105.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","105.00","105.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","105.00","105.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","107.50","107.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","110.00","110.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","110.00","110.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","110.00","110.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","110.00","110.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","115.00","115.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","115.00","115.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","115.00","115.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","115.00","115.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","115.00","115.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","115.00","115.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","115.00","115.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","115.00","115.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","115.00","115.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","115.00","115.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","117.50","117.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","119.00","119.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","120.00","120.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","120.00","120.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","121.50","121.50","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","121.50","121.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","122.50","122.50","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","124.01","124.01","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","125.00","125.00","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","125.00","125.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","125.00","125.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","125.00","125.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","125.00","125.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","125.00","125.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","125.00","125.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","125.00","125.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","127.50","127.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","127.50","127.50","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","130.00","130.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","130.00","130.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","130.00","130.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","130.00","130.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","130.00","130.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","130.00","130.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","130.00","130.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","130.00","130.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","130.00","130.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","130.00","130.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","130.00","130.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","130.00","130.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","130.00","130.00","P+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","132.50","132.50","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","132.50","132.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","133.50","133.50","P+"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","135.00","135.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","135.00","135.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","135.00","135.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","135.00","135.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","135.00","135.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","135.00","135.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","135.00","135.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","135.00","135.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","135.00","135.00","Pf"
"National Western Life Insurance Company ","A","NWL Term 10","135.00","135.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","135.00","135.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","135.00","135.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","136.50","136.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","137.50","137.50","P+"
"National Western Life Insurance Company ","A","NWL Secure Term 10","137.50","137.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","137.50","137.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","137.50","137.50","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","139.00","139.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","139.00","139.00","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","140.00","140.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","140.00","140.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","140.00","140.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","140.00","140.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","140.00","140.00","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","141.00","141.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","142.50","142.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","142.50","142.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","145.00","145.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","145.00","145.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","145.00","145.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","145.00","145.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","145.00","145.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","145.00","145.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","145.00","145.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","147.50","147.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","147.50","147.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","147.50","147.50","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","147.50","147.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","147.50","147.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","147.50","147.50","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","147.50","147.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","147.50","147.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","147.50","147.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","147.50","147.50","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","150.00","150.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","150.00","150.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","150.00","150.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","150.00","150.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","150.00","150.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","150.00","150.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","150.00","150.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","150.00","150.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","150.00","150.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","150.00","150.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","150.00","150.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","150.00","150.00","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","152.00","152.00","P+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","152.50","152.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","152.50","152.50","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","152.50","152.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","152.50","152.50","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","152.50","152.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","152.50","152.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","152.50","152.50","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","155.00","155.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","155.00","155.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","155.00","155.00","P+"
"National Western Life Insurance Company ","A","NWL Term 10","155.00","155.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","155.00","155.00","R+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","155.00","155.00","Pf"
