"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","80.00","80.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","80.45","80.45","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","81.00","81.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","81.00","81.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","81.00","81.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","81.00","81.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","81.00","81.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","81.00","81.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","81.00","81.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","81.00","81.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","81.00","81.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","81.00","81.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","81.00","81.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","83.00","83.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","87.00","87.00","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","89.36","89.36","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","90.00","90.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","90.00","90.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","90.00","90.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","90.00","90.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","90.00","90.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","90.00","90.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","90.00","90.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","90.00","90.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","90.00","90.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","90.00","90.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","90.00","90.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","94.00","94.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","96.00","96.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","96.00","96.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","97.00","97.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","97.00","97.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","97.00","97.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","97.00","97.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","97.00","97.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","97.00","97.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","97.00","97.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","97.00","97.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","97.00","97.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","98.00","98.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","98.00","98.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","100.00","100.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","101.00","101.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","101.00","101.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","101.00","101.00","R+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","101.35","101.35","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","101.35","101.35","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","102.00","102.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","103.00","103.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","103.00","103.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","103.00","103.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","103.00","103.00","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","103.00","103.00","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","103.00","103.00","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","104.00","104.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","105.00","105.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","105.00","105.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","105.00","105.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","105.00","105.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","105.00","105.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","106.00","106.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - 10-Year Level","106.00","106.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","106.50","106.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","107.00","107.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","107.00","107.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","107.00","107.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","107.00","107.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","108.00","108.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","108.00","108.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","108.00","108.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","108.00","108.00","R+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","110.00","110.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","110.00","110.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","110.00","110.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","111.00","111.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","111.00","111.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","111.00","111.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","111.00","111.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","111.00","111.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","111.00","111.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","111.00","111.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","111.00","111.00","R+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","111.00","111.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","111.00","111.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","112.00","112.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","112.00","112.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","112.13","112.13","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","113.00","113.00","R+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","113.00","113.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","113.00","113.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","113.00","113.00","Rg"
