"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","432.50","116.78","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","450.00","121.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","457.50","118.95","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","457.50","118.95","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","457.50","118.95","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","460.00","121.90","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","465.00","120.90","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","467.50","121.55","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","467.50","121.55","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","467.50","121.55","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","475.00","123.50","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","475.00","123.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","476.11","120.45","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","476.11","120.45","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","479.22","121.24","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","482.50","127.86","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","485.00","128.53","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","485.99","122.80","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (MS)","486.50","128.92","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","487.50","123.69","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","488.00","129.32","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","488.00","129.32","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","488.00","129.32","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","496.50","134.06","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","496.50","134.06","P+"
"","","","496.50","134.06","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","497.50","133.48","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","497.50","141.79","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","505.00","132.56","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","505.00","132.56","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","507.50","132.46","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","512.50","133.25","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","512.50","133.25","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","512.50","138.38","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","512.50","138.38","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","517.50","134.55","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","517.50","134.55","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","520.00","137.80","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","522.50","138.46","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","525.00","136.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","525.00","136.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","525.00","136.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","534.00","141.51","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","534.00","141.51","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","537.50","139.55","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","537.50","139.55","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","537.50","142.44","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","537.50","139.55","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","540.00","140.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","540.00","140.40","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","540.00","143.10","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","540.00","140.40","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","540.00","140.40","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","542.50","144.28","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","543.50","146.75","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","550.00","143.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","555.00","149.85","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","556.99","140.92","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","556.99","140.92","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (OR)","557.67","140.91","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","558.54","141.13","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","559.00","150.93","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","559.00","150.93","Pf"
"","","","559.00","150.93","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","560.00","148.40","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","560.50","148.53","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","560.50","148.53","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","560.50","148.53","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","567.00","147.42","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","570.00","148.20","Pf"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","570.00","148.20","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","570.00","148.20","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","570.00","151.59","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","570.00","151.05","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","570.00","151.05","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","570.00","151.05","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","577.50","153.04","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","579.22","146.56","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","580.00","150.80","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","580.00","150.80","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","582.50","157.28","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","585.00","155.03","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","585.00","157.95","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","585.00","157.95","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (NV)","585.46","155.35","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","587.50","152.75","R+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","587.50","155.69","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","587.50","152.75","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","587.50","152.75","R+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","590.00","153.40","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","590.00","153.40","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","590.00","153.40","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","590.00","153.40","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","592.50","155.53","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","600.00","160.85","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","600.00","171.00","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","600.00","159.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","600.00","159.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","600.00","159.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","607.50","159.47","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","610.00","159.21","P+"
"American National Insurance Company     ","A","ANICO Select 10","612.50","162.31","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","612.50","168.44","P+"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","612.50","165.38","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","612.50","160.78","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","612.50","160.78","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","612.50","162.31","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","612.50","168.44","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","614.00","165.78","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","614.00","165.78","R+"
"","","","614.00","165.78","R+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","615.00","159.22","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","619.63","167.30","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","622.50","164.96","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","622.50","168.19","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","622.50","161.85","P+"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","622.50","161.85","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","622.50","157.89","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","627.50","166.29","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","627.50","166.29","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","627.50","166.29","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (MS)","629.00","166.69","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","630.00","173.25","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","630.00","173.25","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","637.50","168.94","Pf"
