"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","305.00","82.35","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","322.50","90.30","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","326.89","82.71","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","332.50","88.11","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","332.50","89.78","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","335.00","90.45","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","335.00","87.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","335.00","87.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","335.00","87.10","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","337.50","87.75","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","340.00","88.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","340.00","88.40","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","340.00","88.40","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","342.50","86.87","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","343.00","90.90","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","343.00","90.90","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","343.00","90.90","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","352.50","91.65","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","352.50","91.65","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","354.00","95.58","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","354.00","95.58","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","354.00","95.58","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","355.00","95.85","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","355.00","94.08","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","355.00","94.08","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","357.50","92.95","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","357.50","94.74","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (MS)","361.50","95.80","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","362.50","94.61","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","365.00","94.90","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","365.00","94.90","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","367.50","95.55","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","367.50","95.55","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","367.50","97.39","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.50","97.39","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","367.50","97.39","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","377.50","98.15","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","380.00","98.60","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","380.00","98.60","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","380.00","100.70","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","380.00","102.60","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","380.00","100.70","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","380.00","102.60","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","380.00","98.60","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","385.00","100.10","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","385.00","100.10","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","385.00","102.03","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","386.50","101.45","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","387.50","100.75","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","389.00","103.09","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","389.00","103.09","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","390.83","98.86","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","390.83","98.86","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","396.50","107.06","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","402.50","106.66","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","402.50","112.70","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","405.00","109.35","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","407.50","106.97","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","407.50","111.24","Pf"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","407.50","114.45","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","410.00","108.65","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","410.00","106.60","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","410.00","106.60","Rg"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","410.00","106.60","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","410.00","114.80","Rg"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","412.50","107.25","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","412.50","107.25","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","412.50","109.31","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","412.50","109.31","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","412.50","109.31","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","415.00","107.44","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","417.01","105.51","Rg"
"Aurora National Life Assurance Company  ","","10-Year Term","417.50","110.64","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","417.50","108.55","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","417.50","109.59","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","417.50","108.55","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","417.50","108.55","Rg"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","422.00","109.72","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","422.50","114.08","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term","425.00","111.56","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","425.00","111.56","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","425.00","110.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","427.50","113.29","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","427.50","113.29","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","427.50","113.29","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","427.50","113.29","Rg"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","427.50","111.15","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","430.00","111.80","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","430.00","111.80","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","430.00","111.80","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","430.00","111.80","Rg"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","430.00","111.80","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","432.50","114.18","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","435.00","116.79","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","435.00","123.98","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","435.00","115.28","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","445.00","115.70","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","445.00","120.15","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","445.00","117.93","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","445.00","120.15","Rg"
"American National Insurance Company     ","A","ANICO Select 10","447.50","118.59","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (MS)","449.00","118.99","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","452.50","117.65","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","454.00","120.31","Rg"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","454.00","120.31","Rg"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","455.00","115.44","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","455.50","120.71","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","455.50","120.71","Rg"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","455.50","120.71","Rg"
"Sagicor Life Insurance Company          ","A-","Gold Series 10 ZZ Term","456.50","120.97","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","457.50","119.41","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","462.50","127.19","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","462.50","127.19","Pf"
