"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","476.00","128.52","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","497.00","131.71","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","498.00","134.46","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","503.00","133.30","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","550.00","143.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","556.00","144.56","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","556.00","144.56","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","556.00","144.56","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","566.35","143.42","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","578.00","150.28","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","578.00","150.28","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","578.00","156.06","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","580.00","150.60","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","580.00","150.60","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","580.00","150.60","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","580.00","162.40","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","590.00","153.40","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","590.00","149.76","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","595.00","160.65","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","595.00","157.68","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","595.00","160.65","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","598.00","155.48","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","601.00","159.27","Rg"
"Household Life Insurance Company        ","A-","10 Year Term","606.00","163.62","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","612.00","162.18","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","612.00","162.18","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","622.00","164.83","Rg"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","622.00","164.83","Rg"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","625.00","165.63","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","631.00","164.06","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","631.00","167.22","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","635.00","168.28","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","638.50","175.59","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","638.50","175.59","Pf"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","640.00","168.96","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","642.00","166.92","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","642.00","166.92","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","653.00","169.78","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","659.00","172.99","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","661.00","171.86","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","669.00","177.29","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","669.00","175.61","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","676.60","171.37","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","676.60","171.37","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","677.00","179.41","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","677.00","179.41","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","677.00","179.41","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","690.00","193.20","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","694.00","187.16","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","694.00","180.44","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","694.00","180.44","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","697.00","184.71","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","697.00","184.71","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","699.00","181.74","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","699.00","181.74","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","699.00","187.28","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","699.00","199.22","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","707.00","190.89","Pf"
