"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","1,074.41","272.04","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,087.50","282.75","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,087.50","282.75","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","1,087.50","282.75","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","1,092.50","294.98","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","1,130.00","299.45","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,140.00","296.40","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,145.00","303.43","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","1,147.50","309.83","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,165.00","304.07","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,172.50","316.58","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,172.50","310.71","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,172.50","316.58","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","1,267.50","335.89","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","1,275.00","331.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","1,275.00","331.50","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,280.00","339.20","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,285.00","334.10","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,285.00","334.10","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","1,288.45","326.32","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","1,288.45","326.32","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","1,302.50","338.65","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","1,302.50","338.65","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","1,304.50","339.17","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","1,307.50","366.10","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,315.00","341.90","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","1,317.50","349.14","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,322.50","370.30","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,330.00","345.60","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,330.00","345.60","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","1,330.00","345.60","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,337.50","347.75","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","1,337.50","339.39","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","1,340.00","355.10","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,340.00","361.80","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","1,340.00","348.40","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,348.00","357.22","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,348.00","357.22","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,348.00","357.22","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","1,350.00","357.75","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","1,350.00","357.75","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","1,354.63","365.75","Pf"
"Household Life Insurance Company        ","A-","10 Year Term","1,365.00","368.55","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,377.50","366.35","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","1,390.00","371.78","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,390.00","396.15","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","1,400.00","364.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","1,400.00","364.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","1,400.00","364.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,415.00","374.98","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,422.50","373.41","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,432.50","376.03","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,432.50","379.61","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,432.50","379.61","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,437.50","395.31","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,437.50","395.31","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,442.50","375.05","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,442.50","375.05","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,442.50","382.26","Rg"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","1,442.50","382.26","Rg"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","1,442.50","375.05","Rg"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","1,456.50","393.26","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,456.50","393.26","Pf"
"","","","1,456.50","393.26","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","1,468.75","381.88","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","1,468.75","381.88","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,482.50","385.45","Pf"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","1,495.00","394.68","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,497.50","404.33","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,497.50","396.84","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,497.50","404.33","Rg"
"American National Insurance Company     ","A","ANICO Select 10","1,507.50","399.49","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","1,514.36","383.67","Rg"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","1,525.00","404.13","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,525.00","404.13","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,525.00","404.13","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,525.00","404.13","Pf"
