"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","271.00","73.17","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","276.00","77.28","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","281.00","75.87","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","282.00","74.73","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","295.00","78.18","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","305.01","77.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","309.00","80.34","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","309.00","80.34","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","309.00","80.34","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","309.00","80.34","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","310.15","78.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","316.00","82.16","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","317.00","85.59","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","320.00","83.20","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","327.00","86.66","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","327.00","86.66","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","327.00","86.66","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","330.00","85.60","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","330.00","85.60","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","330.00","87.45","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","330.00","85.60","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","333.50","91.71","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","333.50","91.71","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","334.00","86.84","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","334.00","86.84","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","335.00","87.10","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","335.00","87.10","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","335.00","88.78","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","335.00","88.78","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","339.00","88.14","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","340.00","90.10","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","341.00","93.62","Pf"
"Household Life Insurance Company        ","A-","10 Year Term","342.00","92.34","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","349.00","94.23","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","349.00","92.49","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","349.00","94.23","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","352.00","93.28","Rg"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","352.00","93.28","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","358.00","93.08","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.00","97.26","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","369.00","97.79","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","369.00","95.94","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","369.00","95.94","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","369.00","99.17","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","369.00","105.17","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","370.00","103.60","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","371.00","96.46","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","371.00","96.46","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","371.00","96.46","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","373.00","104.44","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","374.81","94.85","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","374.81","94.85","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","375.00","97.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","376.00","101.52","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","381.00","99.06","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","381.00","99.06","Rg"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","386.00","100.36","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","387.00","102.17","P+"
"Aurora National Life Assurance Company  ","","10-Year Term","390.00","103.35","Rg"
"American National Insurance Company     ","A","ANICO Select 10","396.00","104.94","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","396.00","104.94","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","398.00","105.47","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","399.00","107.73","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","400.00","103.56","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","401.00","108.27","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","401.00","108.27","Pf"
"","","","401.00","108.27","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","402.00","108.54","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","402.35","101.85","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","403.00","104.78","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","403.00","104.78","Rg"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","403.00","104.78","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","404.00","107.06","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","404.00","107.06","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (MS)","409.00","108.39","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","410.00","106.60","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","411.00","110.97","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","411.00","108.92","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","411.00","110.97","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","413.00","108.41","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","415.00","107.90","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","415.00","107.90","Rg"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","415.00","105.33","Rg"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","417.00","108.42","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","417.00","108.42","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","417.00","112.59","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","419.00","111.04","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","419.00","111.04","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","422.00","115.09","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","422.00","110.58","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","423.00","111.04","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","430.00","113.95","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","431.00","114.22","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","431.00","114.22","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","432.00","112.32","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","432.00","112.32","Rg"
