"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","277.50","74.93","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","290.00","78.30","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","294.45","74.49","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","297.50","78.84","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","307.50","79.95","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","307.50","79.95","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","307.50","79.95","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","307.50","81.49","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","307.50","79.95","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","310.00","86.80","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","315.00","81.90","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","315.00","81.90","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","317.50","85.73","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","317.50","84.14","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","317.50","85.73","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","320.00","84.80","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","327.50","85.15","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","327.50","85.15","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","327.50","85.15","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","332.50","88.11","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","335.00","84.99","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","335.50","88.91","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","335.50","88.91","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","335.50","88.91","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","337.50","89.44","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","340.00","88.40","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","342.50","89.39","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","347.50","90.35","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","347.50","92.09","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","347.50","92.09","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","349.25","94.30","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","352.17","89.09","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","352.17","89.09","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","352.50","91.65","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","352.50","91.65","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","355.00","92.10","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","355.00","92.10","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","355.00","94.08","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","355.00","92.30","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","355.00","92.30","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","355.00","95.43","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","355.00","101.18","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","355.00","92.10","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","357.50","96.53","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","357.50","96.53","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","357.50","100.10","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.50","97.39","Rg"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","370.00","99.90","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","370.00","96.20","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","372.00","94.11","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","372.50","96.85","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","373.88","97.21","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","373.88","97.21","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (MS)","374.00","99.11","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","375.00","99.38","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","376.50","99.77","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","376.50","99.77","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","377.50","100.04","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","377.50","100.04","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","377.50","100.04","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","377.50","100.04","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","377.50","100.04","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","377.50","100.04","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","379.50","98.67","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","380.00","100.70","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","382.50","104.62","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","385.00","100.10","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","385.00","100.10","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","385.00","100.10","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","385.00","100.10","Rg"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","385.00","100.10","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","387.50","104.63","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","387.50","102.69","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","387.50","104.63","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","395.00","102.70","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","395.00","102.27","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","395.00","110.60","Pf"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","397.50","103.35","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","397.50","103.35","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","397.50","103.35","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","397.50","103.35","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","397.50","103.35","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","400.00","104.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","400.00","104.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","400.00","106.00","Rg"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","401.50","108.41","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","401.50","108.41","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","401.50","108.41","Pf"
"American National Insurance Company     ","A","ANICO Select 10","402.50","106.66","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term","412.50","108.28","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","412.50","108.28","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (OR)","412.62","104.26","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","415.00","114.13","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","415.00","109.98","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","415.00","109.98","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","415.00","109.98","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","415.00","114.13","Pf"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","417.50","108.55","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","417.50","108.55","Rg"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","425.00","112.63","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","430.00","116.10","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","430.00","112.88","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","430.00","112.23","Rg"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","433.03","109.41","Rg"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (NV)","433.14","114.93","Rg"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","435.00","113.10","Rg"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","435.00","113.10","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","435.00","118.13","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","435.00","110.34","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","435.50","115.41","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","435.50","115.41","Rg"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","435.50","115.41","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","437.50","115.94","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm - 10 Year","440.00","118.80","Pf"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year","440.00","118.80","Pf"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year  (WA)","440.00","118.80","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","440.00","115.50","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","441.00","115.47","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","442.50","118.80","Rg"
