"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","155.00","41.85","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","160.00","43.20","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","170.00","44.20","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","170.00","44.20","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","170.00","44.20","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","180.00","46.80","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","180.00","46.80","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","180.00","46.80","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","180.00","46.80","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","180.00","46.80","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","180.00","46.80","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","180.87","45.76","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","185.00","48.29","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","185.00","49.95","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","185.00","49.03","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","185.00","49.95","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","185.00","49.03","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","185.00","49.03","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","189.00","50.09","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (MS)","189.00","50.09","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","189.00","50.09","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","190.00","49.20","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","190.00","49.20","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","190.00","51.38","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","190.00","54.15","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","190.00","50.35","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","190.00","49.20","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","191.94","48.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","192.10","48.60","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","192.10","48.60","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","195.00","51.68","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","200.00","52.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","200.50","52.13","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","200.50","52.13","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","204.00","55.08","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","205.00","53.30","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","205.00","55.35","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","205.00","53.30","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","205.00","53.30","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","205.00","52.14","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","208.00","55.12","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","208.00","55.12","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","208.00","55.12","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","210.00","55.65","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","215.00","55.90","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","215.00","55.90","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","215.00","58.05","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term","215.00","56.44","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","215.00","56.44","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","220.00","57.20","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","223.25","60.28","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","225.00","58.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","225.00","58.50","P+"
