"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","115.00","31.05","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","119.00","32.13","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","128.00","33.28","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","128.00","33.28","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","128.00","33.28","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","129.60","32.80","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","133.00","35.25","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","139.00","36.14","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","139.00","37.53","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","140.00","36.40","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","140.00","36.40","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","142.00","36.72","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","142.00","36.72","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","142.00","36.72","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","143.00","37.90","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (MS)","145.00","38.43","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","145.00","36.81","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","145.58","36.78","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","146.00","37.96","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","146.00","37.96","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","146.00","37.96","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","147.00","39.90","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","147.00","41.90","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","147.00","39.69","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","148.00","38.48","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","148.00","38.48","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","148.00","38.48","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","149.00","38.74","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","149.00","38.74","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","149.00","38.74","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","149.00","38.74","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","150.00","39.75","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","152.00","40.28","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","152.77","38.66","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","153.00","41.31","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","153.00","40.55","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","153.00","41.31","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","154.00","40.81","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","155.00","41.08","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","155.00","41.08","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","155.58","39.36","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","155.58","39.36","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","156.00","41.34","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","156.00","41.34","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","156.00","41.34","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","156.00","41.34","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","158.00","41.08","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","158.00","41.08","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","158.00","41.08","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","158.00","41.08","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","162.00","41.92","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","162.00","41.92","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10  (WA)","162.00","41.92","Pf"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","163.00","42.38","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","163.00","42.38","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","163.00","46.45","P+"
"American National Insurance Company     ","A","ANICO Select 10","164.00","43.46","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year","164.00","44.28","R+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","164.00","43.46","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","164.00","43.46","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","165.00","42.90","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","166.00","43.16","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","166.00","43.16","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","166.00","46.30","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","166.00","43.16","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","168.00","43.68","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","168.00","43.68","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VII - 10 Year Plus","170.00","45.90","R+"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","171.00","46.17","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","171.00","45.32","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","171.00","45.32","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","171.00","45.32","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","171.00","46.17","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","171.00","43.41","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","171.48","43.33","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","172.00","46.44","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","172.00","46.44","R+"
"","","","172.00","46.44","R+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","174.00","47.11","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","174.00","49.59","Pf"
