"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","470.00","470.00","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","495.00","495.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","496.00","496.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","497.00","497.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","503.00","503.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","518.00","518.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","556.00","556.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","556.00","556.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","556.00","556.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","566.35","566.35","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","566.35","566.35","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","566.35","566.35","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","568.00","568.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","568.00","568.00","Pf"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","578.00","578.00","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","580.00","580.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","580.00","580.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","580.00","580.00","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","580.00","580.00","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","580.00","580.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","587.00","587.00","R+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","590.00","590.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","595.00","595.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","595.00","595.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","596.00","596.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","596.00","596.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","596.00","596.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","596.00","596.00","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","596.00","596.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","598.00","598.00","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","601.00","601.00","Rg"
"Household Life Insurance Company        ","A","10 Year Term","606.00","606.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","610.00","610.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","612.00","612.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","612.00","612.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","621.00","621.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","622.00","622.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","622.00","622.00","Rg"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","625.00","625.00","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","625.00","625.00","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","625.00","625.00","Pf"
"Grange Life Insurance Company           ","A-","Select Choice 10 - 10 Year Level Term","629.00","629.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","631.00","631.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","635.00","635.00","Pf"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","640.00","640.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","642.00","642.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","642.00","642.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","649.00","649.00","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","658.00","658.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","659.00","659.00","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","665.00","665.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","669.00","669.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","690.00","690.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","694.00","694.00","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","697.00","697.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","697.00","697.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","699.00","699.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","699.00","699.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","706.00","706.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","706.00","706.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","707.00","707.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","723.00","723.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","723.00","723.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","723.00","723.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","725.00","725.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","725.00","725.00","Rg"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","726.00","726.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","730.00","730.00","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","730.00","730.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","730.00","730.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","730.00","730.00","Pf"
"American National Insurance Company     ","A","ANICO Select 10","734.00","734.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","740.00","740.00","Pf"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","743.00","743.00","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","743.00","743.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","749.18","749.18","Rg"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","749.18","749.18","Rg"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","749.18","749.18","Rg"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","751.00","751.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","758.00","758.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","758.00","758.00","Rg"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","758.00","758.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","758.00","758.00","Pf"
"","","","758.00","758.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","760.00","760.00","Rg"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","764.00","764.00","Rg"
"American Community Mutual Insurance     ","E","Term 10 Level Term Life","767.00","767.00","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","768.00","768.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","770.00","770.00","Pf"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","778.00","778.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","779.00","779.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","779.00","779.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","788.00","788.00","Rg"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","792.00","792.00","Rg"
"Union Central Life Insurance Company    ","A","Keystone Term 10","792.00","792.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","794.00","794.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","794.00","794.00","Rg"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","794.00","794.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","796.00","796.00","Rg"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","800.00","800.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","800.00","800.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","800.00","800.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","806.00","806.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","810.00","810.00","Rg"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","820.00","820.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","825.00","825.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","826.00","826.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","826.00","826.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","827.00","827.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / IL)","827.00","827.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","827.00","827.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","827.00","827.00","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","833.00","833.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","838.50","838.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","838.50","838.50","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","862.50","862.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","862.50","862.50","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","872.00","872.00","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","872.00","872.00","Rg"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","872.00","872.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","872.00","872.00","Rg"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","872.00","872.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","874.00","874.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","881.00","881.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","888.00","888.00","Rg"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","902.00","902.00","Rg"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","902.00","902.00","Rg"
"American National Insurance Company     ","A","ANICO Select 10","907.00","907.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (WA)","910.00","910.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","910.00","910.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","910.00","910.00","Rg"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","910.00","910.00","Rg"
