"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","547.50","547.50","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","572.50","572.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","581.85","581.85","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","581.85","581.85","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","581.85","581.85","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","582.50","582.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","582.50","582.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","582.50","582.50","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","585.00","585.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","592.50","592.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","593.00","593.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","593.00","593.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","593.00","593.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","600.00","600.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","625.00","625.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","625.00","625.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","630.00","630.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","630.00","630.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","632.50","632.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","637.50","637.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","637.50","637.50","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","640.00","640.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","640.00","640.00","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","640.00","640.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","642.50","642.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","642.50","642.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","647.50","647.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","647.50","647.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","650.00","650.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","650.00","650.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","652.50","652.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","657.50","657.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","665.00","665.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","672.50","672.50","R+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","677.50","677.50","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","677.50","677.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","680.00","680.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","680.00","680.00","Pf"
