"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","225.00","225.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","240.00","240.00","Pf"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","250.00","250.00","P+"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","255.00","255.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","257.01","257.01","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","257.01","257.01","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","257.01","257.01","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","260.00","260.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","260.00","260.00","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","260.00","260.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","262.50","262.50","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","262.50","262.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","262.50","262.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","262.50","262.50","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","262.50","262.50","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","262.50","262.50","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","265.00","265.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","267.50","267.50","R+"
"Ohio National Life Assurance Corporation","A+","Term 10","267.50","267.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","267.50","267.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","267.50","267.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","270.00","270.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","270.00","270.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","270.00","270.00","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","270.00","270.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","275.00","275.00","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","277.50","277.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","280.00","280.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","280.00","280.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","280.00","280.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","280.00","280.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","282.50","282.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (WA)","287.50","287.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","287.50","287.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","287.50","287.50","Pf"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","290.00","290.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","290.00","290.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","290.00","290.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","292.50","292.50","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","292.50","292.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","295.00","295.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","297.50","297.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","297.50","297.50","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","300.00","300.00","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","302.50","302.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","302.50","302.50","Rg"
"Union Central Life Insurance Company    ","A","Keystone Term 10","302.50","302.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","305.00","305.00","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","305.00","305.00","Rg"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","309.88","309.88","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","312.50","312.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","312.50","312.50","Rg"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","312.50","312.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","314.00","314.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","314.00","314.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","314.00","314.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","314.00","314.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","314.00","314.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","315.00","315.00","Rg"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","315.00","315.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","315.00","315.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","315.00","315.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","316.50","316.50","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","317.50","317.50","Rg"
"Ohio National Life Assurance Corporation","A+","Term 10","317.50","317.50","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","320.00","320.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","322.50","322.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","323.00","323.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","323.00","323.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","323.00","323.00","Pf"
"American Community Mutual Insurance     ","E","Term 10 Level Term Life","325.00","325.00","Rg"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","330.00","330.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","330.00","330.00","Rg"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","330.00","330.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","330.00","330.00","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","332.50","332.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","332.50","332.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / IL)","332.50","332.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","332.50","332.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","332.50","332.50","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","335.00","335.00","Rg"
