"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","90.00","90.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","90.00","90.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","115.00","115.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","115.00","115.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","115.00","115.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","116.97","116.97","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","116.97","116.97","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","116.97","116.97","P+"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","117.50","117.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","117.50","117.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","117.50","117.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","117.50","117.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","120.00","120.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","120.00","120.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","122.50","122.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","122.50","122.50","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","122.50","122.50","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","130.00","130.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","130.50","130.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","130.50","130.50","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","130.50","130.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","132.50","132.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","132.50","132.50","P+"
