"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","72.50","72.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","72.50","72.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","95.00","95.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","95.00","95.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","104.50","104.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","104.50","104.50","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","104.50","104.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","107.50","107.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","107.50","107.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","107.50","107.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","110.00","110.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","110.00","110.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","112.50","112.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","112.50","112.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","117.50","117.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","117.50","117.50","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","117.50","117.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","120.50","120.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","120.50","120.50","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","120.50","120.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","121.50","121.50","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","121.50","121.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","122.50","122.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","122.50","122.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","122.50","122.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","122.50","122.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","122.50","122.50","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","122.50","122.50","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","122.50","122.50","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","125.00","125.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","125.00","125.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","125.00","125.00","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","125.00","125.00","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","125.00","125.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","127.50","127.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","129.39","129.39","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","129.39","129.39","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","129.39","129.39","Pf"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","130.00","130.00","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","130.00","130.00","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","130.00","130.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","130.00","130.00","P+"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","130.00","130.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","130.00","130.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","130.00","130.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","130.00","130.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","132.50","132.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","132.50","132.50","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","132.50","132.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","132.50","132.50","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","132.50","132.50","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","132.50","132.50","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","134.00","134.00","P+"
