"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","267.50","267.50","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","280.00","280.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","290.00","290.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","290.00","290.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","294.45","294.45","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","294.45","294.45","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","294.45","294.45","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","297.50","297.50","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","297.50","297.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","307.50","307.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","307.50","307.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","307.50","307.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","307.50","307.50","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","310.00","310.00","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","310.00","310.00","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","312.50","312.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","315.00","315.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","315.00","315.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","317.50","317.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","317.50","317.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","320.00","320.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","320.00","320.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","320.00","320.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","320.00","320.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","327.50","327.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","327.50","327.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","327.50","327.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","328.00","328.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","328.00","328.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","328.00","328.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","330.00","330.00","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","330.00","330.00","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","332.50","332.50","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","337.50","337.50","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","340.00","340.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","340.00","340.00","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","340.00","340.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","342.50","342.50","R+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","342.50","342.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","345.00","345.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","347.50","347.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","347.50","347.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","347.50","347.50","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","349.25","349.25","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","355.00","355.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","355.00","355.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","355.00","355.00","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","355.00","355.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","357.50","357.50","Pf"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","357.50","357.50","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","357.50","357.50","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","359.00","359.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","359.00","359.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","367.50","367.50","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.50","367.50","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (WA)","370.00","370.00","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","370.00","370.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","372.00","372.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","372.00","372.00","Rg"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","372.00","372.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","372.50","372.50","Pf"
