"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","330.00","330.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","330.00","330.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","330.00","330.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","345.00","345.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","345.00","345.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","345.00","345.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","350.00","350.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","355.00","355.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","355.00","355.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","355.00","355.00","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","355.00","355.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","358.00","358.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","358.00","358.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","358.00","358.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","360.00","360.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","361.98","361.98","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","361.98","361.98","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","361.98","361.98","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","364.00","364.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","364.00","364.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","365.00","365.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","365.00","365.00","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","365.00","365.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","370.00","370.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","370.00","370.00","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","375.00","375.00","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","375.00","375.00","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","380.00","380.00","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","380.00","380.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","385.00","385.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","385.00","385.00","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","389.00","389.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","389.00","389.00","P+"
"","","","389.00","389.00","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","390.00","390.00","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","390.00","390.00","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","390.00","390.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","390.00","390.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","390.00","390.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","390.00","390.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","395.00","395.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","405.00","405.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","405.00","405.00","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","412.50","412.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (WA)","415.00","415.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","415.00","415.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","420.00","420.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","420.00","420.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","420.00","420.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","420.00","420.00","P+"
"Protective Life Insurance Company       ","A+","Protective ValueChoice 10","420.00","420.00","P+"
"West Coast Life Insurance Company       ","A+","Focus Term 10 - 10 Year","420.00","420.00","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","420.16","420.16","P+"
"West Coast Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","420.16","420.16","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","425.00","425.00","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","425.00","425.00","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","428.00","428.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","430.00","430.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","430.00","430.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","430.00","430.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","430.00","430.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","430.00","430.00","Pf"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","435.00","435.00","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","435.00","435.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","435.00","435.00","P+"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","440.00","440.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","445.00","445.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","445.00","445.00","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","445.00","445.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","445.00","445.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","450.00","450.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","450.00","450.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm - 10 Year","455.00","455.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","455.00","455.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","455.00","455.00","Pf"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year","455.00","455.00","P+"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year  (WA)","455.00","455.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","455.00","455.00","Pf"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","455.00","455.00","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","455.00","455.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","458.00","458.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","458.00","458.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","458.00","458.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","459.00","459.00","Pf"
