"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","696.00","696.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","729.00","729.00","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","730.00","730.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","745.00","745.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","751.00","751.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","755.00","755.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","761.00","761.00","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","761.00","761.00","Pf"
"Household Life Insurance Company        ","A","10 Year Term","782.00","782.00","Rg"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","782.00","782.00","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","800.00","800.00","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","800.00","800.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","807.00","807.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","807.00","807.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","807.00","807.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","807.00","807.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","807.00","807.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","807.00","807.00","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","820.00","820.00","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","820.00","820.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","821.00","821.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","826.00","826.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","840.00","840.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","841.00","841.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","841.00","841.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","841.00","841.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","847.00","847.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","847.00","847.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","852.00","852.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","852.93","852.93","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","852.93","852.93","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","852.93","852.93","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","857.00","857.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","857.00","857.00","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","859.00","859.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","861.00","861.00","Pf"
"Grange Life Insurance Company           ","A-","Select Choice 10 - 10 Year Level Term","865.00","865.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","866.00","866.00","Rg"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","868.00","868.00","R+"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","878.00","878.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","883.00","883.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","883.00","883.00","Pf"
"","","","883.00","883.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","892.00","892.00","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","894.00","894.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","897.00","897.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","898.00","898.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","898.00","898.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","898.00","898.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","902.00","902.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","910.00","910.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","913.00","913.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","913.00","913.00","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","934.00","934.00","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","945.00","945.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","954.00","954.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","970.00","970.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","970.00","970.00","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","973.00","973.00","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","985.00","985.00","Pf"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","987.00","987.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","990.00","990.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","992.00","992.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","992.00","992.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","993.00","993.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / IL)","993.00","993.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","993.00","993.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","993.00","993.00","Pf"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","1,010.00","1,010.00","P+"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","1,012.00","1,012.00","Rg"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","1,012.00","1,012.00","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","1,012.00","1,012.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","1,012.00","1,012.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","1,012.00","1,012.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,024.00","1,024.00","Pf"
