"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","134.00","134.00","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","140.00","140.00","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","141.00","141.00","Pf"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","142.00","142.00","P+"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","145.00","145.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","149.00","149.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","150.00","150.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","153.00","153.00","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","153.00","153.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","153.60","153.60","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","153.60","153.60","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","153.60","153.60","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","154.00","154.00","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","154.00","154.00","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","155.00","155.00","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","158.00","158.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC ExpressTERM II - 10 Year","158.00","158.00","Rg"
"Ohio National Life Assurance Corporation","A+","Term 10","158.00","158.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","158.00","158.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","158.00","158.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","158.00","158.00","Pf"
"American Community Mutual Insurance     ","E","Term 10 Level Term Life","160.00","160.00","Rg"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","161.00","161.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","162.00","162.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","163.00","163.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","163.00","163.00","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","163.00","163.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","163.00","163.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","163.00","163.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","164.00","164.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","165.00","165.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","166.00","166.00","Rg"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","167.00","167.00","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","169.00","169.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","169.00","169.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","169.00","169.00","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","169.00","169.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","170.00","170.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","170.00","170.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","170.00","170.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","170.00","170.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","170.00","170.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","171.00","171.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","173.00","173.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","173.00","173.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","177.00","177.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","177.00","177.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","178.00","178.00","Rg"
"Ohio National Life Assurance Corporation","A+","Term 10","178.00","178.00","Rg"
"First Central National Life of New York ","A","Simple Term - 10 Year","179.00","179.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","180.00","180.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","180.00","180.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","180.00","180.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","180.00","180.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","180.00","180.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","182.00","182.00","Rg"
