"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","117.00","117.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","117.00","117.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","117.00","117.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","118.66","118.66","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","118.66","118.66","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","118.66","118.66","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","120.00","120.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","122.00","122.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","122.00","122.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","122.00","122.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","124.00","124.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","124.00","124.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","126.00","126.00","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","128.00","128.00","P+"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","128.00","128.00","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","128.00","128.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","128.00","128.00","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","128.00","128.00","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","130.00","130.00","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","131.00","131.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","131.00","131.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","133.00","133.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","133.00","133.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","133.00","133.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","136.00","136.00","P+"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","136.00","136.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","138.00","138.00","P+"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","138.00","138.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","138.00","138.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","138.00","138.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","138.00","138.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","138.00","138.00","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","138.00","138.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","138.00","138.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","139.89","139.89","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","139.89","139.89","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","139.89","139.89","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","140.00","140.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","140.00","140.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","140.00","140.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","140.00","140.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","141.00","141.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","141.00","141.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","141.00","141.00","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","142.00","142.00","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","142.00","142.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","142.00","142.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","142.00","142.00","Pf"
