"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","1,015.00","1,015.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","1,065.00","1,065.00","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","1,095.00","1,095.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,100.00","1,100.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,100.00","1,100.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","1,100.00","1,100.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,103.00","1,103.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,103.00","1,103.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,103.00","1,103.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","1,107.03","1,107.03","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","1,107.03","1,107.03","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","1,107.03","1,107.03","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,110.00","1,110.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","1,115.00","1,115.00","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","1,120.00","1,120.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,125.00","1,125.00","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","1,125.00","1,125.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","1,145.00","1,145.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,145.00","1,145.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,155.00","1,155.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","1,175.00","1,175.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,180.00","1,180.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,180.00","1,180.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","1,185.00","1,185.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","1,190.00","1,190.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","1,190.00","1,190.00","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","1,200.00","1,200.00","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","1,200.00","1,200.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,220.00","1,220.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","1,220.00","1,220.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,225.00","1,225.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","1,225.00","1,225.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","1,225.00","1,225.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","1,240.00","1,240.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","1,240.00","1,240.00","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","1,255.00","1,255.00","R+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","1,275.00","1,275.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","1,300.00","1,300.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,300.00","1,300.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,300.00","1,300.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,300.00","1,300.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","1,300.00","1,300.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","1,300.00","1,300.00","Pf"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","1,305.00","1,305.00","Pf"
"Household Life Insurance Company        ","A","10 Year Term","1,310.00","1,310.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,310.00","1,310.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","1,315.00","1,315.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","1,315.00","1,315.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,315.00","1,315.00","Pf"
