"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","322.50","322.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","332.50","332.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","332.50","332.50","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","345.00","345.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","345.00","345.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","350.00","350.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","350.00","350.00","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","350.00","350.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","352.50","352.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","352.50","352.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","352.50","352.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","355.00","355.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","355.00","355.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","355.50","355.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","355.50","355.50","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","355.50","355.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","356.81","356.81","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","356.81","356.81","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","356.81","356.81","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","357.50","357.50","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","365.00","365.00","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","365.00","365.00","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","365.00","365.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","367.50","367.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","374.00","374.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","374.00","374.00","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","375.00","375.00","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","375.00","375.00","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","377.50","377.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","377.50","377.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","377.50","377.50","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","377.50","377.50","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","377.50","377.50","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","377.50","377.50","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","387.50","387.50","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","387.50","387.50","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","387.50","387.50","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","387.50","387.50","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","387.50","387.50","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","387.50","387.50","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","399.12","399.12","P+"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","402.50","402.50","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","402.50","402.50","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","405.00","405.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","410.00","410.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","410.00","410.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","410.00","410.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","410.00","410.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","410.00","410.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","412.50","412.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","412.50","412.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / IL)","412.50","412.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","412.50","412.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","412.50","412.50","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","412.50","412.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","415.00","415.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","415.00","415.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","415.00","415.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","415.00","415.00","Pf"
"Protective Life Insurance Company       ","A+","Protective ValueChoice 10","417.50","417.50","P+"
