"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","Term 10","452.50","452.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","457.50","457.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","457.50","457.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","457.50","457.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","460.00","460.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","467.50","467.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","467.50","467.50","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","467.50","467.50","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","470.00","470.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","475.00","475.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","475.00","475.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","477.50","477.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","477.50","477.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","478.00","478.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","478.00","478.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","478.00","478.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","479.22","479.22","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","479.22","479.22","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","479.22","479.22","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","482.50","482.50","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","485.00","485.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","489.00","489.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","489.00","489.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","492.50","492.50","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","492.50","492.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","495.00","495.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","505.00","505.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","505.00","505.00","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","506.50","506.50","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","506.50","506.50","P+"
"","","","506.50","506.50","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","507.50","507.50","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","512.50","512.50","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","512.50","512.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (WA)","517.50","517.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","517.50","517.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","517.50","517.50","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","520.00","520.00","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","520.00","520.00","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","520.00","520.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","522.50","522.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","522.50","522.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","525.00","525.00","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","525.00","525.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","525.00","525.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","525.00","525.00","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","537.50","537.50","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","537.50","537.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","540.00","540.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","540.00","540.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","540.00","540.00","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","543.50","543.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","545.50","545.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","545.50","545.50","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","545.50","545.50","Pf"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","550.00","550.00","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","550.00","550.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","552.50","552.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","552.50","552.50","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","555.00","555.00","P+"
"Protective Life Insurance Company       ","A+","Protective ValueChoice 10","557.50","557.50","P+"
"West Coast Life Insurance Company       ","A+","Focus Term 10 - 10 Year","557.50","557.50","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","557.67","557.67","P+"
"West Coast Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","557.67","557.67","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","559.00","559.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","559.00","559.00","Pf"
"","","","559.00","559.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","560.00","560.00","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","570.00","570.00","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","570.00","570.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","570.00","570.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / IL)","570.00","570.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","570.00","570.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","570.00","570.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","572.50","572.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","572.50","572.50","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","575.00","575.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","577.50","577.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","579.22","579.22","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","579.22","579.22","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","579.22","579.22","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","580.00","580.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","580.00","580.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","585.00","585.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","587.50","587.50","R+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","587.50","587.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","587.50","587.50","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","587.50","587.50","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","589.00","589.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","589.00","589.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","590.00","590.00","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","590.00","590.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","592.50","592.50","P+"
