"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","332.00","332.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","343.00","343.00","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","350.00","350.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","354.00","354.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","366.00","366.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","367.00","367.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","367.00","367.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","367.00","367.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","367.00","367.00","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","367.00","367.00","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","369.00","369.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","376.00","376.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","376.00","376.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","380.00","380.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","384.00","384.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","384.00","384.00","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year","384.00","384.00","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year","384.00","384.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","384.00","384.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","385.00","385.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","390.90","390.90","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","390.90","390.90","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","390.90","390.90","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","391.00","391.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","398.00","398.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","398.00","398.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","400.00","400.00","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","405.00","405.00","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","410.00","410.00","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","410.00","410.00","Pf"
"Grange Life Insurance Company           ","A-","Select Choice 10 - 10 Year Level Term","411.00","411.00","Rg"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","413.00","413.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","417.00","417.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","417.00","417.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","422.00","422.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","422.00","422.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","425.00","425.00","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","426.00","426.00","Pf"
"Household Life Insurance Company        ","A","10 Year Term","430.00","430.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","433.00","433.00","Rg"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","435.00","435.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","436.00","436.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","437.00","437.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","443.00","443.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","443.00","443.00","Pf"
"","","","443.00","443.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","448.00","448.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","448.00","448.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","448.00","448.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","453.00","453.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","454.00","454.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","454.00","454.00","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","455.00","455.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","460.00","460.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","460.00","460.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","463.00","463.00","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","468.00","468.00","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","469.00","469.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","472.00","472.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","480.00","480.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","480.00","480.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","482.00","482.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","492.00","492.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","492.00","492.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","492.00","492.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","492.00","492.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","499.00","499.00","Pf"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","502.00","502.00","Pf"
"American National Insurance Company     ","A","ANICO Select 10","504.00","504.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","504.00","504.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","504.00","504.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS3 - 10 Year Term","507.00","507.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","507.00","507.00","Rg"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","507.00","507.00","Rg"
"Aurora National Life Assurance Company  ","","10-Year Term","508.00","508.00","Rg"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","508.00","508.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","508.00","508.00","Rg"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","508.00","508.00","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","508.00","508.00","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","508.00","508.00","Rg"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","508.00","508.00","Rg"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","510.00","510.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (WA)","510.00","510.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","510.29","510.29","Rg"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","510.29","510.29","Rg"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","510.29","510.29","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","513.00","513.00","Rg"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","515.00","515.00","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","515.00","515.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","518.00","518.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","518.00","518.00","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","520.00","520.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","520.00","520.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","522.00","522.00","Rg"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","525.00","525.00","Rg"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","527.00","527.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","529.00","529.00","Rg"
