"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","1,092.50","294.98","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","1,130.00","299.45","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,140.00","296.40","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","1,147.50","309.83","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,165.00","304.07","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,167.50","303.55","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,167.50","303.55","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,167.50","303.55","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,172.50","316.58","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,172.50","310.71","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,172.50","316.58","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","1,267.50","335.89","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","1,275.00","331.50","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,280.00","339.20","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,285.00","334.10","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,285.00","334.10","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","1,302.50","338.65","Pf"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","1,302.50","338.65","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","1,307.50","366.10","Pf"
