"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","322.50","85.46","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","330.00","89.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","330.00","89.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","332.50","88.11","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","337.50","91.13","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","345.00","89.70","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","345.00","89.70","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","345.00","89.70","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","352.77","90.64","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","355.00","92.30","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","355.00","92.30","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","355.00","92.30","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","355.00","95.85","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","355.00","92.30","P+"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","365.00","94.90","P+"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","365.00","94.90","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","367.50","97.39","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","372.50","96.85","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","372.50","96.85","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","374.00","100.98","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","374.00","100.98","P+"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","375.00","99.37","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","375.00","100.77","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","375.00","106.87","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","375.00","98.44","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","375.00","98.44","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","377.50","97.95","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","377.50","97.95","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","380.00","102.60","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","384.50","99.97","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","385.00","102.02","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","385.00","102.02","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","385.00","102.02","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","385.00","100.10","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","385.00","100.10","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","387.50","101.14","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","397.50","103.35","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","397.50","103.35","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","397.50","105.34","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","405.00","107.32","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","405.00","107.71","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","405.00","107.32","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","410.00","106.60","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","410.00","110.70","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","410.00","106.60","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","412.50","109.31","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","412.50","109.31","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","412.50","109.31","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","412.50","107.25","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","412.50","107.25","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","414.00","111.78","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","414.00","111.78","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","415.00","109.97","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","415.26","106.70","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","417.50","112.73","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","417.50","112.73","Pf"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","420.00","109.20","P+"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","420.00","109.20","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","420.00","109.20","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","425.00","110.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","425.00","114.75","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","427.50","111.15","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","427.50","111.15","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","427.50","113.29","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","427.50","111.15","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","430.00","120.40","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","430.00","114.36","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","430.00","116.10","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","437.50","113.75","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","437.50","113.75","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","440.00","116.60","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","440.00","116.60","P+"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","440.00","116.60","P+"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","440.00","116.60","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","441.50","119.21","Pf"
