"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","110.00","29.70","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","112.50","30.38","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","115.27","29.62","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","117.50","30.55","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","117.50","30.55","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","120.00","31.20","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","125.00","32.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","125.00","32.50","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","125.00","32.50","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","130.00","34.45","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","130.00","35.10","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","34.45","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","130.00","35.10","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","131.50","35.51","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","131.50","35.51","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","132.50","34.45","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","132.50","36.03","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","132.50","37.76","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","132.50","34.45","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","132.50","34.45","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","132.50","34.45","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","135.00","36.45","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","136.50","36.86","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","137.50","35.55","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","137.50","35.55","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","137.50","36.44","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","140.00","36.40","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","140.00","37.80","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","140.28","36.04","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","142.50","37.76","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","142.58","37.07","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","142.58","37.07","P+"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","145.00","37.70","P+"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","145.00","37.70","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","145.00","38.42","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","145.00","37.70","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","145.00","38.06","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","145.00","38.06","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","145.00","38.42","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","145.00","38.42","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","145.00","38.42","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","145.00","37.70","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","147.50","38.35","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","147.50","38.35","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","147.50","38.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","150.00","39.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","150.00","42.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","150.00","39.00","P+"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","150.00","39.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","150.00","39.75","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","150.00","39.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","150.00","39.75","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","150.00","39.75","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","150.00","39.75","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","152.50","39.65","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","152.50","39.65","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","152.50","39.65","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","155.00","41.85","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","155.00","41.85","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","155.00","41.07","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","155.00","41.85","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","156.50","42.26","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","157.50","40.95","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","157.50","40.95","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","157.50","41.74","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","157.50","40.95","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","157.50","40.95","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","160.00","41.40","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","160.00","41.40","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","160.00","41.60","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","160.00","42.40","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","160.00","43.37","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","160.00","45.60","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","160.00","41.60","R+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","161.50","43.61","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","162.00","42.12","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","165.00","42.90","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","165.00","42.90","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","165.00","46.03","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","165.00","43.72","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","165.00","43.72","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","167.50","46.06","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","167.50","43.97","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","167.50","43.97","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","167.50","46.06","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","168.50","44.13","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","170.00","44.20","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","170.00","48.30","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","170.00","45.90","R+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","170.00","44.37","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","170.00","44.20","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","172.50","47.44","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","172.50","44.85","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","172.50","44.85","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","172.50","45.19","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","172.50","45.19","P+"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","172.50","45.71","P+"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","172.50","45.71","P+"
