"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","570.00","151.05","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","585.00","157.95","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","585.00","157.95","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","590.00","156.35","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","610.00","164.70","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","630.00","163.80","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","630.00","163.80","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","630.00","163.80","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","630.00","163.80","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","635.00","171.45","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","635.27","163.23","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","640.00","167.68","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","640.00","167.68","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","640.00","171.53","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","640.00","182.40","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","645.00","167.50","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","645.00","167.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","645.00","167.70","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","645.00","167.70","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","645.00","167.70","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","650.00","172.25","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","650.00","172.25","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","660.00","174.90","P+"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","660.00","171.60","P+"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","660.00","171.60","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","665.00","179.55","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","665.00","173.57","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","667.00","173.42","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","670.00","175.62","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","670.00","177.55","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","670.00","177.55","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","675.00","177.19","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","675.00","177.19","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","679.00","183.33","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","679.00","183.33","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","680.00","176.80","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","680.00","176.80","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","690.00","182.85","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","690.00","182.85","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","690.00","182.85","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","690.00","179.40","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","690.00","179.40","P+"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","700.00","185.50","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","715.00","187.79","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","715.00","193.05","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","720.00","190.80","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","730.00","189.80","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","730.00","189.80","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","735.00","194.77","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","740.00","196.80","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","740.00","196.10","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","740.00","196.10","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","740.00","196.10","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","749.00","202.23","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","749.00","202.23","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","750.00","195.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","755.00","200.07","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","760.00","197.60","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","760.00","201.40","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","760.00","205.20","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","760.00","197.60","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","760.00","205.20","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","760.00","205.20","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","760.00","201.40","P+"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","765.00","198.90","P+"
