"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","277.50","74.93","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","290.00","78.30","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","307.50","79.95","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","307.50","81.49","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","310.00","86.80","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","312.50","82.81","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","315.00","81.90","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","317.50","82.55","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","317.50","82.55","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","317.50","85.73","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","317.50","84.14","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","317.50","85.73","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","317.50","82.55","Pf"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","320.00","84.80","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","325.00","91.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","327.50","85.15","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","327.50","85.15","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","332.50","88.11","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","335.00","87.10","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","335.00","87.10","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","337.50","89.44","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","340.00","88.40","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","342.50","89.39","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","342.50","90.76","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","342.50","90.76","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","342.50","90.76","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","347.50","90.35","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","347.50","92.09","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","347.50","92.09","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","350.00","94.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","352.50","94.77","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","352.50","91.65","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","352.50","91.65","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10 Gen 6","352.50","100.46","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","355.00","92.10","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","355.00","92.10","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","355.00","95.85","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","355.00","94.07","Pf"
"Hartford Life and Annuity Insurance Co  ","A-","Hartford Bicentennial Term 10","355.00","92.30","Pf"
"Hartford Life Insurance Company         ","A-","Hartford Bicentennial Term 10","355.00","92.30","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","357.50","96.53","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","357.50","92.95","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","357.50","100.10","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.50","97.39","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","370.00","96.20","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","372.50","96.85","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","373.88","97.21","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","373.88","97.21","Rg"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","375.00","99.37","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","376.50","101.66","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","376.50","101.66","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","377.50","100.04","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","377.50","100.04","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","377.50","100.04","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","377.50","100.04","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","377.50","100.04","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","377.50","100.04","Pf"
