"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","79.00","20.54","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","79.00","20.54","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","79.00","20.54","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","80.48","20.38","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","81.00","21.87","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","81.00","21.87","P+"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","83.00","21.75","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","87.00","23.49","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","89.00","23.14","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","89.00","23.32","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","89.00","24.03","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","89.00","23.59","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","89.00","23.14","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","89.00","23.14","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","90.29","22.86","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","92.00","23.40","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","93.00","24.18","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","93.74","23.73","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","93.74","23.73","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","94.00","24.91","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","94.00","24.91","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","94.00","24.91","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","94.00","24.91","P+"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","95.00","25.08","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","95.00","25.18","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","96.00","25.44","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","96.00","28.69","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","97.00","25.71","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","97.00","26.19","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","97.00","25.71","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","97.00","26.19","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","97.70","25.40","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","97.70","25.40","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","98.00","25.48","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","98.00","25.48","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","98.00","25.48","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","98.00","25.48","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","98.00","25.97","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","98.00","25.48","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","99.00","25.74","R+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","99.00","25.74","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","99.00","25.74","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","99.00","26.73","R+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","99.00","26.24","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","99.00","25.74","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","99.00","25.74","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","99.00","25.74","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","100.00","25.80","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","100.00","29.75","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","100.00","25.80","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","100.28","25.38","R+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","101.00","27.27","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","101.50","27.91","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","101.50","27.91","P+"
"American Community Mutual Insurance     ","E","Term 10 Level Term Life","102.00","26.52","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","102.00","27.03","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","102.00","27.88","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","102.00","26.52","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","102.00","26.52","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","102.00","26.52","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","102.00","29.07","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","102.00","26.52","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","102.00","27.03","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","102.00","27.03","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","102.00","25.92","Pf"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","103.00","27.19","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","103.00","26.78","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","103.00","27.30","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","103.00","27.30","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","103.00","27.30","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","103.00","26.78","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","103.00","26.78","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","103.50","28.46","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","103.50","28.46","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","104.00","27.56","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","104.00","28.08","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","104.00","27.56","Rg"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","104.00","27.56","P+"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","105.00","27.83","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","105.00","27.30","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","105.00","28.35","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","105.00","28.35","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","105.00","27.83","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","105.00","28.35","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","106.00","27.56","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","106.00","27.56","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","106.00","27.56","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","106.00","27.56","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","106.00","28.09","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","106.00","28.09","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","106.00","27.56","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","107.00","27.62","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","107.00","28.36","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","107.00","27.62","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","108.00","28.62","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","108.00","28.08","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","108.00","28.08","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","109.00","29.43","R+"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","109.00","29.43","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","109.00","29.43","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","109.00","29.43","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","109.27","27.65","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","109.27","27.65","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","110.00","29.15","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","110.00","28.82","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","110.00","28.60","R+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","110.00","28.60","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","110.00","28.60","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","110.00","29.15","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","111.00","28.86","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","111.00","28.86","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","111.00","28.86","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","111.00","32.67","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","111.00","28.86","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","111.00","28.86","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","111.00","29.97","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","112.00","29.68","R+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","112.00","29.68","R+"
