"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","Term 10","810.00","218.70","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","845.00","228.15","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","845.00","223.93","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","850.00","221.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","855.00","222.30","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","855.00","226.58","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","855.00","222.30","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","855.00","222.30","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","870.00","226.20","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","870.00","226.20","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","870.00","226.20","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","873.00","231.35","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","873.00","231.35","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","873.00","231.35","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","875.98","221.60","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","875.98","221.60","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","879.00","232.94","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","879.00","232.94","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","885.00","236.94","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","885.00","252.23","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","886.96","224.37","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","890.00","231.40","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","890.00","231.40","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","895.00","237.18","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","905.00","236.21","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","905.00","239.83","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","905.00","239.83","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","905.05","229.59","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","920.00","239.20","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","924.00","249.48","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","924.00","249.48","P+"
"","","","924.00","249.48","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","935.00","245.44","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","935.00","245.44","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","935.00","245.44","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","950.00","246.80","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","950.00","256.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","950.00","256.50","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","950.00","246.80","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","950.75","247.20","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","950.75","247.20","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","955.00","248.30","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","955.00","248.30","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","955.00","250.21","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","955.00","250.21","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","958.25","258.73","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","970.00","257.05","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","970.00","252.20","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","990.00","257.40","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","990.00","262.35","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","990.00","257.40","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","990.00","257.40","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,010.00","262.60","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,015.00","263.90","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,015.00","263.90","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,015.00","269.94","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","1,015.00","263.90","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,018.00","269.77","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,018.00","269.77","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,018.00","269.77","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,020.00","267.75","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","1,025.00","271.63","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","1,035.00","279.45","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,040.00","270.40","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","1,042.00","270.92","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","1,044.99","264.37","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","1,044.99","264.37","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,045.00","276.93","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (OR)","1,045.34","264.13","P+"
"West Coast Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL  (OR)","1,045.34","264.13","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","1,049.00","283.23","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,049.00","283.23","Pf"
"","","","1,049.00","283.23","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,050.00","273.00","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm - 10 Year","1,055.00","284.85","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year","1,055.00","295.40","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year  (WA)","1,055.00","295.40","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","1,055.00","277.10","P+"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year","1,055.00","284.85","P+"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year  (WA)","1,055.00","284.85","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,055.00","279.58","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,055.00","279.58","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,055.00","279.58","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,055.00","279.58","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","1,065.00","276.90","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","1,065.00","276.90","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,070.00","284.57","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","1,080.00","286.20","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,084.00","287.26","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","1,084.00","287.26","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","1,085.00","292.95","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","1,086.99","275.01","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","1,094.75","295.58","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,095.00","290.18","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,095.00","284.70","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,095.00","284.70","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","1,095.00","284.50","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,095.00","286.89","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,095.00","286.89","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,095.00","283.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,095.00","295.65","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,095.00","295.65","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","1,095.00","284.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","1,100.00","286.00","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","1,100.00","291.50","P+"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","1,100.00","291.50","P+"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","1,100.00","291.50","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","1,100.00","286.00","Pf"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","1,100.92","292.12","P+"
"West Coast Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","1,100.92","292.12","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","1,105.00","295.68","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,105.00","287.30","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,105.00","287.30","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,105.00","314.93","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","1,110.00","288.60","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","1,110.00","288.60","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,110.00","289.71","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","1,115.00","289.90","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","1,115.00","289.90","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","1,115.00","289.90","R+"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","1,120.00","291.20","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,125.00","295.31","Pf"
"American National Insurance Company     ","A","ANICO Select 10","1,130.00","299.45","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,135.00","300.78","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,142.50","314.19","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,142.50","314.19","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,150.00","304.75","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","1,155.00","292.89","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","1,159.00","312.93","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,159.00","312.93","R+"
"","","","1,159.00","312.93","R+"
"Principal Life Insurance Company        ","A+","10-Year Term","1,160.00","304.50","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","1,160.00","304.50","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","1,165.00","302.90","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","1,165.25","302.97","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","1,165.25","302.97","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,170.00","304.20","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,170.00","310.05","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,170.00","310.05","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,170.00","310.05","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","1,175.00","308.61","P+"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","1,175.00","317.25","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,177.50","323.81","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,177.50","323.81","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,185.00","318.38","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,200.00","318.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,200.00","318.00","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","1,205.00","319.33","Pf"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","1,210.00","320.65","P+"
