"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","480.00","480.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","505.00","505.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10  (til 08/31)","520.00","520.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","525.00","525.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","540.00","540.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","550.00","550.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","550.00","550.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","550.00","550.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","560.00","560.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","560.00","560.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","560.00","560.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","570.00","570.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","570.00","570.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","570.00","570.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","570.00","570.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","575.00","575.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","580.00","580.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","580.00","580.00","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","585.00","585.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","585.00","585.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","585.00","585.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","590.00","590.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","590.00","590.00","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","590.05","590.05","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","593.00","593.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","593.00","593.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","593.00","593.00","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","595.00","595.00","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","595.00","595.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","595.00","595.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","595.00","595.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","600.00","600.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","600.00","600.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","605.00","605.00","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","611.75","611.75","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","612.69","612.69","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","612.69","612.69","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","612.69","612.69","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","615.00","615.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","615.00","615.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","630.00","630.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","630.00","630.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","630.00","630.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","630.00","630.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","630.00","630.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","635.00","635.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","640.00","640.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","640.00","640.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","645.00","645.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","645.00","645.00","Pf"
