"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","155.00","155.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","160.00","160.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","170.00","170.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","170.00","170.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","175.00","175.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","175.00","175.00","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","175.00","175.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","180.00","180.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","180.00","180.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","184.00","184.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","184.00","184.00","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","185.00","185.00","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","185.00","185.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","185.00","185.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","185.00","185.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","185.00","185.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","185.00","185.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","185.00","185.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","185.00","185.00","P+"
"Protective Life Insurance Company       ","A+","Secure-T - 10 Year No Lapse UL","187.04","187.04","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","187.95","187.95","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","187.95","187.95","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","187.95","187.95","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","188.00","188.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","188.00","188.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","188.00","188.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","190.00","190.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","190.00","190.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","190.00","190.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","190.00","190.00","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","190.00","190.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10  (til 08/31)","195.00","195.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","195.00","195.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","195.00","195.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","199.00","199.00","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","200.00","200.00","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","200.00","200.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","200.00","200.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","200.00","200.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","200.00","200.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","200.00","200.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","200.00","200.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","200.00","200.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","200.00","200.00","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","200.00","200.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","205.00","205.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","210.00","210.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","210.00","210.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","210.00","210.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","215.00","215.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","215.00","215.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","215.00","215.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","215.00","215.00","P+"
