"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","400.00","400.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","405.00","405.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","405.00","405.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","420.00","420.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","440.00","440.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","440.00","440.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","445.00","445.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10  (til 08/31)","450.00","450.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","450.00","450.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","455.00","455.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","460.00","460.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","460.00","460.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","460.00","460.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","462.00","462.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","470.00","470.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","475.00","475.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","475.00","475.00","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","475.00","475.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","475.00","475.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","475.00","475.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","475.00","475.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","475.00","475.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","475.00","475.00","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","475.05","475.05","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","485.00","485.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","490.00","490.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","495.00","495.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","500.00","500.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","500.00","500.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","500.00","500.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","505.00","505.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","510.00","510.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","510.00","510.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","510.00","510.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","515.00","515.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","515.00","515.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","519.00","519.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","520.00","520.00","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","525.00","525.00","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","525.00","525.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","525.00","525.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","525.00","525.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","525.00","525.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","525.00","525.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","530.00","530.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","534.39","534.39","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","534.39","534.39","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","534.39","534.39","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","535.00","535.00","Rg"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","538.25","538.25","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","540.00","540.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","540.00","540.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","550.00","550.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","550.00","550.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","550.00","550.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","550.00","550.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","550.00","550.00","Rg"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","550.00","550.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","553.00","553.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","553.00","553.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","553.00","553.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","554.00","554.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","554.00","554.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10  (til 08/31)","555.00","555.00","Rg"
"EMC National Life Company               ","B++","Term Select - 10 Year","555.00","555.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","555.00","555.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","555.00","555.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","555.00","555.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","555.00","555.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","555.00","555.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","555.00","555.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","555.00","555.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","560.00","560.00","Rg"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","560.00","560.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","560.00","560.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","565.00","565.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","565.00","565.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","575.00","575.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","575.00","575.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","575.00","575.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","575.00","575.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","580.00","580.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","580.00","580.00","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","585.00","585.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","590.00","590.00","Rg"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","594.00","594.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","594.00","594.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","594.00","594.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","595.00","595.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","595.00","595.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","595.00","595.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","595.00","595.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","595.00","595.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","595.00","595.00","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","605.00","605.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","605.00","605.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","610.00","610.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","610.00","610.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","620.00","620.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","620.00","620.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term","620.00","620.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","620.00","620.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","620.00","620.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","620.00","620.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","620.00","620.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","623.00","623.00","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","623.00","623.00","Rg"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","623.00","623.00","Rg"
"American National Insurance Company     ","A","ANICO Signature Term 10","625.00","625.00","Rg"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","625.00","625.00","Rg"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","625.00","625.00","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","625.00","625.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","625.00","625.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","625.00","625.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","625.00","625.00","Rg"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","625.00","625.00","Rg"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","630.00","630.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","630.00","630.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","630.00","630.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","630.00","630.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","630.00","630.00","Pf"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year  (GU)","645.00","645.00","Pf"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year  (WA)","645.00","645.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","645.00","645.00","Rg"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","649.00","649.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","649.00","649.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","649.00","649.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","660.00","660.00","Pf"
"Lincoln Benefit Life Company            ","A+","TrueTerm (2012) - 10 Year","660.00","660.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","660.00","660.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","660.00","660.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","664.00","664.00","Rg"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","664.00","664.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","665.00","665.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","665.00","665.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","665.00","665.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","670.00","670.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","670.00","670.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","670.00","670.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","672.50","672.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","672.50","672.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","677.90","677.90","Rg"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","677.90","677.90","Rg"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","677.90","677.90","Rg"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","680.00","680.00","Rg"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","680.00","680.00","Rg"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","680.00","680.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","680.00","680.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","680.00","680.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","680.00","680.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","684.00","684.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","685.00","685.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","685.00","685.00","Rg"
