"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","161.00","161.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","172.00","172.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10  (til 08/31)","178.00","178.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","181.00","181.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","181.00","181.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","183.00","183.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","183.00","183.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","184.00","184.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","184.00","184.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","184.00","184.00","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","184.00","184.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","188.00","188.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","189.00","189.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","190.00","190.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","190.00","190.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","190.00","190.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","194.00","194.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","196.00","196.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","197.00","197.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","197.00","197.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","198.00","198.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","198.00","198.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","198.00","198.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","198.00","198.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","198.00","198.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","198.00","198.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","200.00","200.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","200.00","200.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","200.00","200.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","200.00","200.00","Pf"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","200.00","200.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","201.00","201.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","201.00","201.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","202.00","202.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","202.00","202.00","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","204.00","204.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","207.00","207.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10  (til 08/31)","209.00","209.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","210.00","210.00","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","214.00","214.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","214.00","214.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","214.00","214.00","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","215.00","215.00","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","215.00","215.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","215.00","215.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","216.00","216.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","222.00","222.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","222.00","222.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","222.00","222.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","222.00","222.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","223.00","223.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","223.00","223.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","223.00","223.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","223.00","223.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","225.00","225.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","226.00","226.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","230.00","230.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","230.00","230.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","231.00","231.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","232.00","232.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","232.00","232.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","233.00","233.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","233.00","233.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","233.00","233.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","233.00","233.00","Rg"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","233.00","233.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","235.00","235.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","237.00","237.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","237.00","237.00","Rg"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","238.00","238.00","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","238.00","238.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","239.00","239.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","240.00","240.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","240.00","240.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","241.00","241.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","241.00","241.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","241.62","241.62","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","241.62","241.62","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","241.62","241.62","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","242.00","242.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","242.00","242.00","Rg"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","242.00","242.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","242.00","242.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","242.00","242.00","Rg"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","244.00","244.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","248.00","248.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","248.00","248.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","248.00","248.00","Rg"
