"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","271.00","271.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","276.00","276.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","281.00","281.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10  (til 08/31)","282.00","282.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","295.00","295.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","305.00","305.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","305.00","305.00","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","305.01","305.01","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","309.00","309.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","309.00","309.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","309.00","309.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","309.00","309.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","315.00","315.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","316.00","316.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","317.00","317.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","320.00","320.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","327.00","327.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","327.00","327.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","327.00","327.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","330.00","330.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","330.00","330.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","330.00","330.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","333.50","333.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","333.50","333.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","334.00","334.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","334.00","334.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","335.00","335.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","335.00","335.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","335.00","335.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","339.00","339.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","340.00","340.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","341.00","341.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","349.00","349.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","349.00","349.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","349.00","349.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10  (til 08/31)","352.00","352.00","Rg"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","352.00","352.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","358.00","358.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","367.00","367.00","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","369.00","369.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","369.00","369.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","369.00","369.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","369.00","369.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","369.00","369.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","370.00","370.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","371.00","371.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","371.00","371.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","373.00","373.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","375.00","375.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","376.00","376.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","381.00","381.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","381.00","381.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (50K-199K)","384.75","384.75","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (50K-199K)","384.75","384.75","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (50K-199K)","384.75","384.75","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","386.00","386.00","Rg"
"Assurity Life Insurance Company         ","A-","Non Med Term 350 - 10 Year Level","387.00","387.00","P+"
"Aurora National Life Assurance Company  ","","10-Year Term","390.00","390.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","396.00","396.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","398.00","398.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","399.00","399.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","400.00","400.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","401.00","401.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","401.00","401.00","Pf"
"","","","401.00","401.00","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","402.00","402.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","403.00","403.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","403.00","403.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","403.00","403.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","404.00","404.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","404.00","404.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","405.00","405.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","410.00","410.00","Rg"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","410.00","410.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","411.00","411.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","411.00","411.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","411.00","411.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","413.00","413.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","415.00","415.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","415.00","415.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","415.00","415.00","Rg"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","415.00","415.00","Rg"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","417.00","417.00","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","417.00","417.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","417.00","417.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","419.00","419.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","419.00","419.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (20LCT)","422.00","422.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","422.00","422.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","423.00","423.00","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","430.00","430.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","431.00","431.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","431.00","431.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","432.00","432.00","Rg"
"American National Insurance Company     ","A","ANICO Signature Term Express 10","432.00","432.00","Rg"
"American National Life Ins Company of NY","A","ANICO Signature Term Express 10","432.00","432.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","432.00","432.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","432.00","432.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","434.00","434.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","435.00","435.00","Pf"
