"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","400.00","112.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","405.00","106.92","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","405.00","106.92","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","410.00","N/A","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","430.00","116.10","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","440.00","116.16","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","440.00","116.16","Rg"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","445.00","117.93","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","450.00","119.25","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","455.00","N/A","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","455.00","118.30","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","460.00","124.20","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","460.00","121.90","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","460.00","121.90","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","460.00","119.60","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","460.00","119.60","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","462.00","120.12","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","464.65","117.52","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","464.65","117.52","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","464.65","117.52","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","475.00","123.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","475.00","123.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","475.00","123.50","Pf"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","475.00","128.25","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","475.00","123.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","475.00","123.98","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","475.00","123.50","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","475.05","120.54","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","480.00","124.80","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","480.00","124.80","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","480.00","124.80","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","480.00","124.80","Pf"
"Woman's Life Insurance Society          ","A-","Ten Year Renewable and Convertible Term","490.00","137.20","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","492.50","133.11","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","495.00","129.94","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","500.00","130.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","500.00","130.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","500.00","130.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","500.00","130.00","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","505.00","132.31","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","505.00","132.56","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","510.00","137.70","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","510.00","135.15","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","510.00","135.15","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","515.00","133.90","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","515.00","133.90","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","519.00","135.54","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","520.00","137.80","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","525.00","136.30","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","525.00","136.30","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","530.00","140.45","Rg"
"Aurora National Life Assurance Company  ","","10-Year Term","535.00","141.78","Rg"
"Ohio National Life Assurance Corporation","A+","Term 10","535.00","144.45","Rg"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","538.25","145.33","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","550.00","149.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","550.00","145.75","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","550.00","145.75","Rg"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","550.00","143.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","553.00","146.55","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","553.00","146.55","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","553.00","146.55","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","554.00","146.81","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (2009)","554.00","146.81","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","554.00","146.81","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","555.00","147.08","Rg"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","555.00","N/A","Rg"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","555.00","147.08","Pf"
"Sunset Life Insurance Company of America","A","Term 10 - 10 Year Term","555.00","149.85","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","555.00","144.30","Rg"
