"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","1,600.00","N/A","Pf"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","1,655.00","441.83","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,695.00","440.70","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,702.50","442.65","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,702.50","442.65","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","1,702.50","442.65","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","1,706.50","460.76","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,706.50","460.76","Pf"
"","","","1,706.50","460.76","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,710.00","453.15","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","1,717.50","435.92","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,723.00","456.60","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,723.00","456.60","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,723.00","456.60","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,725.00","448.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","1,731.53","438.82","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","1,731.53","438.82","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","1,731.53","438.82","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","1,735.00","451.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","1,735.00","451.10","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","1,735.00","451.10","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","1,735.00","451.10","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","1,735.00","451.10","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","1,735.00","451.10","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","1,735.00","451.10","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","1,750.00","463.75","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,757.50","492.10","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10","1,760.00","475.20","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,777.50","471.04","Rg"
"Household Life Insurance Company        ","A","10 Year Term","1,805.00","487.35","Rg"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","1,815.00","471.90","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","1,815.00","471.90","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,820.00","475.02","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","1,827.50","488.59","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,827.50","520.84","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","1,827.50","493.43","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","1,832.50","476.45","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","1,832.50","476.45","Pf"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","1,862.50","N/A","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,865.00","484.90","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,867.50","485.55","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","1,872.50","486.85","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,887.50","490.75","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,887.50","490.75","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","1,912.50","506.81","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (2009)","1,919.00","508.54","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","1,925.00","510.13","Pf"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","1,930.00","501.60","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","1,930.00","501.80","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","1,930.00","501.80","Pf"
"Union Central Life Insurance Company    ","A","Keystone Term 10","1,930.00","501.60","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,957.50","518.74","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,965.00","520.73","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","1,965.00","520.73","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","1,972.50","522.71","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","1,997.00","519.22","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","1,997.50","529.34","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solution Protector - 10 Year Term","2,002.50","540.68","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","2,011.50","533.05","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","2,011.50","533.05","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","2,012.50","528.28","Pf"
