"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","115.00","29.90","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","115.00","29.90","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","115.00","29.90","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","116.97","29.60","P+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","116.97","29.60","P+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","116.97","29.60","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","120.00","31.20","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","120.00","31.20","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","120.00","31.20","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","120.00","31.20","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","120.00","31.20","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","123.00","32.60","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","123.00","32.60","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","123.00","32.60","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (2009)","126.50","33.52","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","127.50","34.43","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","129.00","34.19","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","129.00","34.19","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","130.00","33.80","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","130.00","33.80","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","130.00","33.80","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","34.45","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","130.00","34.45","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","130.00","33.80","P+"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","130.00","33.02","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","130.00","33.80","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","130.00","33.80","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","132.50","36.03","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","132.50","35.11","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","132.50","37.76","P+"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","132.50","35.78","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","132.50","34.45","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","132.50","34.45","P+"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","132.50","34.45","P+"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","132.50","34.45","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","135.00","35.78","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","137.50","35.75","P+"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","137.50","35.75","P+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","137.50","35.55","P+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","137.50","35.55","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","137.63","35.78","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","137.63","35.78","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","139.45","35.29","Pf"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","139.45","35.29","Pf"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","139.45","35.29","Pf"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","140.00","N/A","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","140.00","36.40","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","140.00","36.40","Pf"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","140.00","36.40","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","141.50","38.21","P+"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","142.50","37.76","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","142.50","37.76","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","142.50","37.76","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","143.00","37.90","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","143.00","37.90","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","143.00","37.90","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","145.00","37.70","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","145.00","37.70","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","145.00","37.70","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","145.00","38.06","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","145.00","38.06","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","147.13","39.72","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","147.50","38.35","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","147.50","38.50","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","147.50","38.35","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","147.50","39.09","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","147.50","39.09","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","147.50","39.09","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","149.00","39.49","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","149.00","40.23","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","149.00","40.23","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","149.00","40.23","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","149.00","39.49","Pf"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","150.00","39.75","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","150.00","40.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","150.00","39.00","Pf"
"Transamerica Life Insurance Company     ","A+","TransTerm UL 10","150.00","38.12","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Ultima Champion - 10 Year  (NJ,RI&VA)","150.00","39.00","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus - 10 Year  (MN & VA)","150.00","39.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","152.50","40.41","Pf"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","152.50","39.96","P+"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10","152.50","39.65","Pf"
"Transamerica Life Insurance Co  (TIIG)  ","A+","Trendsetter Super 10  (MD)","152.50","39.65","Pf"
"Transamerica Life Ins Co  (Family Mkt)  ","A+","Champion Term II 10","152.50","39.65","Pf"
"Western Reserve Life Assurance Co of OH ","A+","WRL TermPlus II 10","152.50","39.65","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (2009)","154.00","40.81","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","155.00","40.30","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","155.00","40.30","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term","155.00","41.08","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","155.00","40.30","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","155.00","41.08","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year  (NY)","155.00","41.08","Pf"
"Ohio National Life Assurance Corporation","A+","Term 10 Plus","157.50","42.53","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","160.00","41.60","R+"
"First Ameritas Life Insurance of NY     ","A","Keystone Term 10","160.00","41.40","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","160.00","43.37","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","160.00","45.60","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","160.00","41.60","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","160.00","41.60","R+"
"Union Central Life Insurance Company    ","A","Keystone Term 10","160.00","41.40","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","162.50","42.25","P+"
"Liberty Life Insurance Company          ","A-","RBC LevelTERM - 10 Year Term","162.50","N/A","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","162.50","45.37","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","162.50","42.66","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","162.50","42.66","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","162.50","43.06","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","162.50","43.06","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","162.88","43.98","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10  (Rapid eUW)","164.00","44.28","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","164.00","44.28","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10  (Rapid eUW)","164.00","44.28","R+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","164.50","42.77","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","165.00","45.38","Pf"
"","","","165.00","45.38","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","165.00","42.72","P+"
"Stonebridge Life Insurance Company      ","A+","Stonebridge Term - 10 Year","165.00","42.90","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","165.00","45.38","Pf"
"","","","165.00","45.38","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","167.50","43.55","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","167.50","43.55","P+"
"EMC National Life Company               ","B++","EMCNL Term - 10 Year","167.50","44.39","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","170.00","44.20","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","170.00","44.20","R+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","170.00","44.20","P+"
"Government Personnel Mutual Life        ","A-","Mark X - 10 Year Level Term","170.00","44.54","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","170.00","44.20","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","170.00","44.20","P+"
"NYLIFE Insurance Company of Arizona     ","A++","Term to Age 90 - 10 Year Level Term","170.00","48.30","P+"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","170.00","45.05","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","170.00","44.37","P+"
"William Penn Life Insurance Co of NY    ","A+","Penn Term 10","170.00","44.20","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm - 10 Year","172.50","46.58","P+"
"Aviva Life and Annuity Company          ","A","10 Year Term 01-2010","172.50","44.85","Pf"
"Aviva Life and Annuity of New York      ","A","Term 10 01-2010","172.50","44.85","Pf"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year","172.50","46.58","P+"
"Lincoln Benefit Life Company            ","A+","TrueTerm - 10 Year  (WA)","172.50","46.58","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","172.50","44.85","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","172.50","44.85","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term UL 10  (200K+)","174.48","44.15","R+"
"Genworth Life Insurance Company         ","A","Colony Term UL 10  (200K+)","174.48","44.15","R+"
"Genworth Life Insurance Company of NY   ","A","Colony Term UL 10  (200K+)","174.48","44.15","R+"
"American United Life Insurance Company  ","A","Term Protector Series III - LTP 10/10","175.00","N/A","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","175.50","46.51","R+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","175.50","46.51","R+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","175.50","46.51","R+"
"American National Insurance Company     ","A","ANICO Select 10","177.50","47.04","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","177.50","46.15","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","177.50","46.15","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","177.50","46.15","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","180.00","47.25","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","180.00","46.80","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","180.00","47.70","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","181.25","48.94","P+"
"Jackson National Life Insurance Company ","A+","Protector 10-Year Term","182.50","49.28","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","182.50","47.91","P+"
"Ohio National Life Assurance Corporation","A+","Term 10","182.50","49.28","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","182.50","47.45","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term Guaranteed 10","185.00","48.10","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","185.00","48.10","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","185.00","48.10","P+"
"Illinois Mutual Life Insurance Company  ","B+","10-Year Term","185.00","49.03","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed 10","185.00","48.10","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term Guaranteed (OR)","185.00","48.10","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","187.50","49.69","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Term Life - 10 Year","187.50","48.75","R+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","187.50","49.69","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term","187.50","49.22","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term","187.50","49.22","R+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","187.50","48.75","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","187.50","49.69","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","187.50","49.69","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (2009)","189.00","50.09","R+"
