"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","275.00","275.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","275.00","275.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","290.00","290.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","295.00","295.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","302.21","302.21","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","305.00","305.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","305.00","305.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","305.00","305.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","305.00","305.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","305.00","305.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","305.00","305.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","305.00","305.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","305.00","305.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","305.00","305.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","305.00","305.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","305.00","305.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","305.00","305.00","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","310.00","310.00","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","310.00","310.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","310.00","310.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","310.00","310.00","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","310.00","310.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","310.00","310.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","310.00","310.00","P+"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","310.00","310.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","315.00","315.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","315.00","315.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","315.00","315.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","315.00","315.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","320.00","320.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","320.00","320.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","320.00","320.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","324.00","324.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (CT)","324.00","324.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","325.00","325.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","325.00","325.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","325.00","325.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","330.00","330.00","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","335.00","335.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","335.00","335.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","340.00","340.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","340.00","340.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","340.00","340.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","344.00","344.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","344.00","344.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","345.00","345.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","345.00","345.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","345.00","345.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","345.00","345.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","350.00","350.00","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","352.00","352.00","P+"
"Aviva Life and Annuity Company          ","B++","10 Year Term 01-2010","355.00","355.00","P+"
"Aviva Life and Annuity of New York      ","B++","Term 10 01-2010","355.00","355.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","355.00","355.00","P+"
