"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","80.00","80.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","80.45","80.45","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","81.00","81.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","81.00","81.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","81.00","81.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","81.00","81.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","81.00","81.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","81.00","81.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","81.00","81.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","81.00","81.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","81.00","81.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","81.00","81.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","81.00","81.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","83.00","83.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","83.00","83.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","83.00","83.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","87.00","87.00","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","88.37","88.37","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","89.00","89.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","89.00","89.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","89.00","89.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","89.00","89.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","89.00","89.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","89.00","89.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","89.00","89.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","89.00","89.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","89.00","89.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","89.00","89.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","89.00","89.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","89.00","89.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","91.00","91.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","91.00","91.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","92.00","92.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","92.00","92.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","92.00","92.00","P+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","95.00","95.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","95.00","95.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","96.00","96.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","96.00","96.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","97.00","97.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","97.00","97.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","97.00","97.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","97.70","97.70","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","97.70","97.70","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","98.00","98.00","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","98.00","98.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","98.00","98.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","99.00","99.00","P+"
"National Western Life Insurance Company ","A","NWL Term 10","99.00","99.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","99.00","99.00","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","99.00","99.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","100.00","100.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","100.00","100.00","P+"
"National Western Life Insurance Company ","A","NWL Secure Term 10","100.00","100.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","100.00","100.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","101.00","101.00","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","102.00","102.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","102.00","102.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","102.00","102.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","102.00","102.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","102.00","102.00","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","102.00","102.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","102.00","102.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","102.00","102.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","103.00","103.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","103.00","103.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","104.00","104.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","104.00","104.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","104.00","104.00","Rg"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","105.00","105.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","105.00","105.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","105.00","105.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","105.00","105.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","105.00","105.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","106.00","106.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","106.00","106.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","106.00","106.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","107.00","107.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","107.00","107.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","107.00","107.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","107.00","107.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","107.00","107.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","108.00","108.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","108.00","108.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","108.00","108.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","108.00","108.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","108.00","108.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","108.00","108.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","109.00","109.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","109.00","109.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","110.00","110.00","Pf"
