"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,695.00","1,695.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,695.00","1,695.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,706.50","1,706.50","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","1,706.50","1,706.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,717.50","1,717.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,717.50","1,717.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,730.00","1,730.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,730.00","1,730.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,730.00","1,730.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,735.00","1,735.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,740.00","1,740.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,740.00","1,740.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,757.50","1,757.50","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","1,772.50","1,772.50","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","1,777.50","1,777.50","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,777.50","1,777.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,792.50","1,792.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,792.50","1,792.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,792.50","1,792.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,792.50","1,792.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,792.50","1,792.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,792.50","1,792.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,792.50","1,792.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,792.50","1,792.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,807.50","1,807.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","1,810.00","1,810.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,810.00","1,810.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,812.50","1,812.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","1,820.00","1,820.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","1,825.00","1,825.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,835.00","1,835.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,865.00","1,865.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,867.50","1,867.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,867.50","1,867.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","1,867.50","1,867.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,872.50","1,872.50","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","1,872.50","1,872.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,872.50","1,872.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,887.50","1,887.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,887.50","1,887.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,905.00","1,905.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,912.50","1,912.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,912.50","1,912.50","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","1,925.00","1,925.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,927.50","1,927.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,930.00","1,930.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,930.00","1,930.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,965.00","1,965.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,965.00","1,965.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","1,972.50","1,972.50","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","2,004.50","2,004.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","2,005.00","2,005.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","2,012.50","2,012.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","2,012.50","2,012.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","2,012.50","2,012.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","2,012.50","2,012.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","2,020.00","2,020.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","2,020.00","2,020.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","2,022.50","2,022.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","2,025.00","2,025.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","2,037.50","2,037.50","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","2,052.50","2,052.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","2,072.00","2,072.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","2,072.00","2,072.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","2,077.50","2,077.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","2,080.00","2,080.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","2,089.00","2,089.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","2,090.00","2,090.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","2,132.50","2,132.50","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","2,132.50","2,132.50","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","2,150.00","2,150.00","Rg"
"Aviva Life and Annuity Company          ","B++","10 Year Term 01-2010","2,152.50","2,152.50","Pf"
"Aviva Life and Annuity of New York      ","B++","Term 10 01-2010","2,152.50","2,152.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","2,155.00","2,155.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","2,155.00","2,155.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","2,155.00","2,155.00","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","2,155.00","2,155.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","2,155.00","2,155.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","2,167.00","2,167.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","2,215.00","2,215.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","2,215.00","2,215.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","2,215.00","2,215.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","2,230.00","2,230.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","2,260.00","2,260.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","2,260.00","2,260.00","Rg"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","2,285.00","2,285.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","2,305.00","2,305.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","2,312.50","2,312.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","2,312.50","2,312.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","2,325.00","2,325.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","2,340.00","2,340.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (CT)","2,349.00","2,349.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","2,360.00","2,360.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","2,360.00","2,360.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","2,362.50","2,362.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","2,381.00","2,381.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","2,395.00","2,395.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","2,417.50","2,417.50","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","2,420.00","2,420.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","2,432.50","2,432.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","2,432.50","2,432.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","2,442.50","2,442.50","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","2,457.50","2,457.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","2,457.50","2,457.50","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","2,462.50","2,462.50","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","2,462.50","2,462.50","Rg"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","2,462.50","2,462.50","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","2,497.50","2,497.50","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","2,497.50","2,497.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","2,502.50","2,502.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","2,502.50","2,502.50","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","2,525.00","2,525.00","Rg"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","2,537.50","2,537.50","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","2,545.00","2,545.00","Pf"
"National Western Life Insurance Company ","A","NWL Term 10","2,575.00","2,575.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","2,577.50","2,577.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","2,577.50","2,577.50","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","2,579.00","2,579.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","2,579.00","2,579.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","2,580.00","2,580.00","Rg"
