"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","2,080.00","2,080.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","2,170.00","2,170.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","2,195.00","2,195.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","2,220.00","2,220.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","2,270.00","2,270.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","2,270.00","2,270.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","2,270.00","2,270.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","2,270.00","2,270.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","2,270.00","2,270.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","2,345.00","2,345.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","2,345.00","2,345.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","2,350.00","2,350.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","2,350.00","2,350.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","2,390.00","2,390.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","2,410.00","2,410.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","2,430.00","2,430.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","2,455.00","2,455.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","2,460.00","2,460.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","2,465.00","2,465.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","2,465.00","2,465.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","2,480.00","2,480.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","2,480.00","2,480.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","2,480.00","2,480.00","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","2,490.00","2,490.00","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","2,490.00","2,490.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","2,490.00","2,490.00","Pf"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","2,490.00","2,490.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","2,490.00","2,490.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","2,495.00","2,495.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","2,495.00","2,495.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","2,525.00","2,525.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","2,525.00","2,525.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","2,525.00","2,525.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","2,525.00","2,525.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","2,525.00","2,525.00","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","2,560.00","2,560.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","2,565.00","2,565.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","2,565.00","2,565.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","2,565.00","2,565.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","2,565.00","2,565.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","2,565.00","2,565.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","2,565.00","2,565.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","2,565.00","2,565.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","2,565.00","2,565.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","2,565.00","2,565.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","2,575.00","2,575.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","2,580.00","2,580.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","2,580.00","2,580.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","2,580.00","2,580.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","2,590.00","2,590.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","2,590.00","2,590.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","2,595.00","2,595.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","2,600.00","2,600.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","2,610.00","2,610.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","2,610.00","2,610.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","2,612.00","2,612.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","2,650.00","2,650.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","2,665.00","2,665.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","2,675.00","2,675.00","Pf"
