"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,375.00","1,375.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,415.00","1,415.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,425.00","1,425.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,425.00","1,425.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,425.00","1,425.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,425.00","1,425.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,425.00","1,425.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,440.00","1,440.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,440.00","1,440.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","1,455.00","1,455.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,470.00","1,470.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,470.00","1,470.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,470.00","1,470.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,470.00","1,470.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,475.00","1,475.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,475.00","1,475.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,475.00","1,475.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,475.00","1,475.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,475.00","1,475.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,475.00","1,475.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,475.00","1,475.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,475.00","1,475.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","1,475.00","1,475.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,475.00","1,475.00","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","1,485.00","1,485.00","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","1,485.00","1,485.00","Pf"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","1,485.00","1,485.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","1,490.00","1,490.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,495.00","1,495.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,496.00","1,496.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","1,500.00","1,500.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","1,500.00","1,500.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,500.00","1,500.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,500.00","1,500.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","1,530.00","1,530.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,550.00","1,550.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","1,555.00","1,555.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","1,555.00","1,555.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,570.00","1,570.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,584.00","1,584.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","1,584.00","1,584.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,590.00","1,590.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,590.00","1,590.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,592.50","1,592.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,592.50","1,592.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,610.00","1,610.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,610.00","1,610.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,615.00","1,615.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","1,615.00","1,615.00","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","1,620.00","1,620.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,630.00","1,630.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,630.00","1,630.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,635.00","1,635.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,650.00","1,650.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,650.00","1,650.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,659.00","1,659.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (CT)","1,659.00","1,659.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,660.00","1,660.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,660.00","1,660.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,660.00","1,660.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,660.00","1,660.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,660.00","1,660.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,665.00","1,665.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","1,665.00","1,665.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,675.00","1,675.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,675.00","1,675.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","1,695.00","1,695.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,695.00","1,695.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,705.00","1,705.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,705.00","1,705.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,730.00","1,730.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,730.00","1,730.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,755.00","1,755.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,755.00","1,755.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","1,756.25","1,756.25","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","1,756.25","1,756.25","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,765.00","1,765.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","1,786.00","1,786.00","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","1,790.00","1,790.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,835.00","1,835.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,835.00","1,835.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,835.00","1,835.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","1,835.00","1,835.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","1,840.00","1,840.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","1,840.00","1,840.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","1,845.00","1,845.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","1,850.00","1,850.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","1,850.00","1,850.00","Pf"
"Aviva Life and Annuity Company          ","B++","10 Year Term 01-2010","1,850.00","1,850.00","Pf"
"Aviva Life and Annuity of New York      ","B++","Term 10 01-2010","1,850.00","1,850.00","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,870.00","1,870.00","Pf"
"National Western Life Insurance Company ","A","NWL Term 10","1,895.00","1,895.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,895.00","1,895.00","Pf"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","1,905.00","1,905.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","1,905.00","1,905.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,910.00","1,910.00","Pf"
"National Western Life Insurance Company ","A","NWL Secure Term 10","1,930.00","1,930.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,935.00","1,935.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,935.00","1,935.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,943.00","1,943.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,970.00","1,970.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,970.00","1,970.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,980.00","1,980.00","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","2,012.00","2,012.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","2,015.00","2,015.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","2,030.00","2,030.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","2,035.00","2,035.00","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","2,035.00","2,035.00","Rg"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","2,035.00","2,035.00","Rg"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","2,035.00","2,035.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","2,035.00","2,035.00","Rg"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","2,040.00","2,040.00","Rg"
"American National Insurance Company     ","A","ANICO Signature Term 10","2,060.00","2,060.00","Rg"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","2,060.00","2,060.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","2,060.00","2,060.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","2,060.00","2,060.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","2,060.00","2,060.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","2,060.00","2,060.00","Rg"
"Standard Life and Accident Insurance Co ","A","Advantage Shield Term 10","2,060.00","2,060.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","2,065.00","2,065.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","2,080.00","2,080.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","2,080.00","2,080.00","Rg"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","2,085.00","2,085.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","2,085.00","2,085.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","2,085.00","2,085.00","Rg"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","2,085.00","2,085.00","Rg"
"Aurora National Life Assurance Company  ","","10-Year Term","2,110.00","2,110.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","2,115.00","2,115.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","2,115.00","2,115.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","2,125.00","2,125.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","2,135.00","2,135.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","2,140.00","2,140.00","Rg"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","2,145.00","2,145.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","2,160.00","2,160.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","2,160.00","2,160.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","2,161.00","2,161.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","2,165.00","2,165.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","2,165.00","2,165.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","2,165.00","2,165.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","2,165.00","2,165.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","2,165.00","2,165.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","2,165.00","2,165.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","2,165.00","2,165.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","2,165.00","2,165.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","2,165.00","2,165.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","2,165.00","2,165.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","2,210.00","2,210.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","2,225.00","2,225.00","Pf"
