"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,092.50","1,092.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,147.50","1,147.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,150.00","1,150.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,165.00","1,165.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","1,165.00","1,165.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,165.00","1,165.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,172.50","1,172.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,272.50","1,272.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","1,272.50","1,272.50","Pf"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","1,275.00","1,275.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,285.00","1,285.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,285.00","1,285.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,300.00","1,300.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","1,307.50","1,307.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,310.00","1,310.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","1,310.00","1,310.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,315.00","1,315.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,315.00","1,315.00","Pf"
"Aurora National Life Assurance Company  ","","10-Year Term","1,317.50","1,317.50","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,322.50","1,322.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,325.00","1,325.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,325.00","1,325.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,330.00","1,330.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,330.00","1,330.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,337.50","1,337.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,337.50","1,337.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,337.50","1,337.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,340.00","1,340.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,340.00","1,340.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,340.00","1,340.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,340.00","1,340.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,340.00","1,340.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,340.00","1,340.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,340.00","1,340.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,340.00","1,340.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","1,340.00","1,340.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,340.00","1,340.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","1,340.00","1,340.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,350.00","1,350.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,355.00","1,355.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,355.00","1,355.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,355.00","1,355.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,365.00","1,365.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,375.00","1,375.00","Pf"
