"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","167.50","167.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","172.50","172.50","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","175.00","175.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","180.95","180.95","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","182.50","182.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","182.50","182.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","182.50","182.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","182.50","182.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","182.50","182.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","182.50","182.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","182.50","182.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","182.50","182.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","182.50","182.50","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","182.50","182.50","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","187.50","187.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","192.50","192.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","192.50","192.50","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","195.00","195.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","197.50","197.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","197.50","197.50","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","200.00","200.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","200.00","200.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","200.00","200.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","202.50","202.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","202.50","202.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","202.50","202.50","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","206.50","206.50","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","206.50","206.50","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","207.50","207.50","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","207.50","207.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","209.50","209.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","209.50","209.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","211.50","211.50","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","212.50","212.50","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","212.50","212.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year  (CT)","214.00","214.00","P+"
"Aviva Life and Annuity Company          ","B++","10 Year Term 01-2010","215.00","215.00","P+"
"Aviva Life and Annuity of New York      ","B++","Term 10 01-2010","215.00","215.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","215.00","215.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","215.00","215.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","215.00","215.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","215.00","215.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","215.00","215.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","215.00","215.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","220.00","220.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","220.00","220.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","220.00","220.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","222.50","222.50","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","222.50","222.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","225.00","225.00","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","225.00","225.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","225.00","225.00","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","225.49","225.49","Pf"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","227.00","227.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","227.50","227.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","227.50","227.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","227.50","227.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","227.50","227.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","227.50","227.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","227.50","227.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","227.50","227.50","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","227.50","227.50","Pf"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","227.50","227.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","227.50","227.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","230.00","230.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","230.00","230.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","232.50","232.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","232.50","232.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","235.00","235.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","235.00","235.00","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","235.00","235.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","239.00","239.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","239.00","239.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","240.00","240.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","240.00","240.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","240.00","240.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","242.50","242.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","242.50","242.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","242.50","242.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS5 - 10 Year Term","242.50","242.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","242.50","242.50","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","242.50","242.50","P+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","242.50","242.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","242.50","242.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","245.00","245.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","245.00","245.00","P+"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","245.00","245.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","245.00","245.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","245.00","245.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","247.50","247.50","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","247.50","247.50","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","247.50","247.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","250.00","250.00","P+"
"Grange Life Insurance Company           ","A-","Select Choice Level Term 10 year","252.50","252.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","252.50","252.50","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","252.50","252.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","252.50","252.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","252.50","252.50","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","255.00","255.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","255.00","255.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","256.00","256.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","256.50","256.50","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","256.50","256.50","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","257.50","257.50","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term  (CA)","257.50","257.50","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","257.50","257.50","P+"
"American United Life Insurance Company  ","A+","American Protector Plus - LTP 10/10","260.00","260.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","260.00","260.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","260.00","260.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","260.00","260.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","260.00","260.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","260.00","260.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","260.00","260.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","261.50","261.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","262.50","262.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","262.50","262.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","262.50","262.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","262.50","262.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","262.50","262.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","262.50","262.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","262.50","262.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","262.50","262.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","262.50","262.50","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","262.50","262.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","262.50","262.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","262.50","262.50","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","262.50","262.50","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","262.50","262.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","262.50","262.50","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","262.50","262.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","265.00","265.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","265.00","265.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","265.00","265.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","265.00","265.00","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","265.00","265.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","265.00","265.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","265.00","265.00","R+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","267.00","267.00","P+"
"Aviva Life and Annuity Company          ","B++","10 Year Term 01-2010","267.50","267.50","Pf"
"Aviva Life and Annuity of New York      ","B++","Term 10 01-2010","267.50","267.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","267.50","267.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","270.00","270.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","272.50","272.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","272.50","272.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","272.50","272.50","Pf"
"Fidelity Life Association               ","A-","Loyalty Value Term - 10 Year","275.00","275.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","275.00","275.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","275.00","275.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","277.50","277.50","Pf"
