"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","570.00","570.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","585.00","585.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","585.00","585.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","590.00","590.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","610.00","610.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","630.00","630.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","630.00","630.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","630.00","630.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","630.00","630.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","635.00","635.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","635.27","635.27","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","645.00","645.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","645.00","645.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","645.00","645.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","645.00","645.00","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","645.00","645.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","645.00","645.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","645.00","645.00","P+"
"American National Insurance Company     ","A","ANICO Signature Term 10","650.00","650.00","P+"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","650.00","650.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","660.00","660.00","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","660.00","660.00","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","660.00","660.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","665.00","665.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","665.00","665.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","670.00","670.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","670.00","670.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","670.00","670.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","670.00","670.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","675.00","675.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","675.00","675.00","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","679.00","679.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","679.00","679.00","P+"
"","","","679.00","679.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","680.00","680.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","680.00","680.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","690.00","690.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","690.00","690.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","690.00","690.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","690.00","690.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","690.00","690.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","700.00","700.00","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","701.00","701.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","715.00","715.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","715.00","715.00","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","720.00","720.00","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","727.00","727.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","730.00","730.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","730.00","730.00","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","735.00","735.00","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","740.00","740.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","740.00","740.00","P+"
