"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","1,375.00","1,375.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,415.00","1,415.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","1,415.00","1,415.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","1,415.00","1,415.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","1,415.00","1,415.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,415.00","1,415.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","1,425.00","1,425.00","Pf"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","1,425.00","1,425.00","Pf"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","1,425.00","1,425.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,440.00","1,440.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,440.00","1,440.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,470.00","1,470.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,470.00","1,470.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,470.00","1,470.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,470.00","1,470.00","Pf"
"American National Insurance Company     ","A","ANICO Signature Term 10","1,485.00","1,485.00","Pf"
"American National Life Ins Company of NY","A","ANICO Signature Term 10","1,485.00","1,485.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","1,485.00","1,485.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,485.00","1,485.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,490.00","1,490.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,496.00","1,496.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","1,525.00","1,525.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) - 10 Year Term II","1,530.00","1,530.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","1,530.00","1,530.00","Pf"
"Trustmark Insurance Company             ","A-","TermNet 10-Year Term","1,555.00","1,555.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,570.00","1,570.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","1,580.00","1,580.00","Pf"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","1,584.00","1,584.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,584.00","1,584.00","Pf"
"","","","1,584.00","1,584.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,590.00","1,590.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,590.00","1,590.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,592.50","1,592.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,592.50","1,592.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,610.00","1,610.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,610.00","1,610.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,615.00","1,615.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,630.00","1,630.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,635.00","1,635.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,650.00","1,650.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,650.00","1,650.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,659.00","1,659.00","Pf"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","1,659.00","1,659.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,660.00","1,660.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term  (NY)","1,660.00","1,660.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,660.00","1,660.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,660.00","1,660.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,660.00","1,660.00","Pf"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","1,660.00","1,660.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,660.00","1,660.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,660.00","1,660.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,660.00","1,660.00","Pf"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","1,665.00","1,665.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,675.00","1,675.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,675.00","1,675.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","1,680.00","1,680.00","Pf"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","1,680.00","1,680.00","Pf"
"EMC National Life Company               ","B++","Term Select - 10 Year","1,705.00","1,705.00","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,705.00","1,705.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,730.00","1,730.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,730.00","1,730.00","Pf"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","1,740.50","1,740.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,755.00","1,755.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,755.00","1,755.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","1,756.25","1,756.25","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","1,756.25","1,756.25","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,765.00","1,765.00","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","1,765.00","1,765.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,780.00","1,780.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,780.00","1,780.00","Pf"
"Pacific Life & Annuity Company          ","A+","Pacific-10-NY - 10 Year Renewable","1,780.00","1,780.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable","1,780.00","1,780.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific-10 - 10 Year Renewable  (WA)","1,780.00","1,780.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","1,786.00","1,786.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,835.00","1,835.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,835.00","1,835.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,835.00","1,835.00","Pf"
"Woman's Life Insurance Society          ","","Ten Year Renewable and Convertible Term","1,835.00","1,835.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term","1,840.00","1,840.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term","1,840.00","1,840.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","1,845.00","1,845.00","Pf"
