"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","110.00","110.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","112.50","112.50","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","115.27","115.27","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","117.50","117.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","117.50","117.50","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","120.00","120.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","125.00","125.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","125.00","125.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","125.00","125.00","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","130.00","130.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","130.00","130.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","131.50","131.50","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","131.50","131.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","132.50","132.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","132.50","132.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","132.50","132.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","132.50","132.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","132.50","132.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","132.50","132.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","135.00","135.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","136.50","136.50","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","137.50","137.50","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","137.50","137.50","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","137.50","137.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","140.00","140.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","140.00","140.00","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","140.28","140.28","Pf"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","142.50","142.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","142.58","142.58","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","142.58","142.58","P+"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","145.00","145.00","P+"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","145.00","145.00","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","145.00","145.00","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","145.00","145.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","145.00","145.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","145.00","145.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","145.00","145.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","145.00","145.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","145.00","145.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","145.00","145.00","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","147.13","147.13","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","147.50","147.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","147.50","147.50","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","147.50","147.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","150.00","150.00","Pf"
"Fidelity Life Association               ","A-","Hybrid Term - 10 Year (with blood test)","150.00","150.00","Pf"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","150.00","150.00","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","150.00","150.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","150.00","150.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","150.00","150.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","150.00","150.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","150.00","150.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","150.00","150.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","152.50","152.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","152.50","152.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","152.50","152.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","155.00","155.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","155.00","155.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","155.00","155.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","155.00","155.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","157.50","157.50","P+"
