"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","190.00","190.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","200.00","200.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","202.50","202.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","202.50","202.50","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","202.77","202.77","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","210.00","210.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","210.00","210.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","210.00","210.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","215.00","215.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","215.00","215.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","220.00","220.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","220.00","220.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","222.50","222.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","222.50","222.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","222.50","222.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","224.00","224.00","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","224.00","224.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","224.00","224.00","P+"
"","","","224.00","224.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","224.00","224.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","225.00","225.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","225.00","225.00","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","230.00","230.00","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","230.00","230.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","230.00","230.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","230.00","230.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","232.50","232.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","232.50","232.50","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","232.50","232.50","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","232.50","232.50","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","235.00","235.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","235.00","235.00","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","235.00","235.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","237.50","237.50","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","237.50","237.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","240.00","240.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","242.50","242.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","242.50","242.50","P+"
