"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly",""
"10 Year Level Term Guaranteed","","","","",""
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","322.50","322.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","330.00","330.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","330.00","330.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","332.50","332.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","337.50","337.50","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","345.00","345.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","345.00","345.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","345.00","345.00","P+"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","352.77","352.77","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","355.00","355.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","355.00","355.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term  (OR)","355.00","355.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","355.00","355.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","355.00","355.00","P+"
"Hartford Life and Annuity Insurance Co  ","A","Hartford Bicentennial Term 10","365.00","365.00","P+"
"Hartford Life Insurance Company         ","A","Hartford Bicentennial Term 10","365.00","365.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","367.50","367.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","372.50","372.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","372.50","372.50","P+"
"First MetLife Investors Insurance Co    ","A+","Guaranteed Level Term 10","374.00","374.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","374.00","374.00","P+"
"","","","374.00","374.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","10-Year Term","375.00","375.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term","375.00","375.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term","375.00","375.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","377.50","377.50","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","377.50","377.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS4 - 10 Year Term","380.00","380.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","380.00","380.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","380.00","380.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term","385.00","385.00","P+"
"ReliaStar Life Insurance Company  (ING) ","A","TermSmart 10 - 10 Year Term  (OR)","385.00","385.00","P+"
"ReliaStar Life Insurance of NY    (ING) ","A","TermSmart 10 - 10 Year Term  (NY)","385.00","385.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","385.00","385.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","385.00","385.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","387.50","387.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","397.50","397.50","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","397.50","397.50","P+"
"Sagicor Life Insurance Company          ","A-","Platinum Series 10","397.50","397.50","P+"
"Allianz Life Insurance Company of NA    ","A","Term Life 2009 - 10 Year","399.13","399.13","P+"
"EMC National Life Company               ","B++","Term Select - 10 Year","405.00","405.00","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","405.00","405.00","P+"
"Protective Life & Annuity Insurance Co  ","A+","Empire Term - 10 Year","405.00","405.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","410.00","410.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year","410.00","410.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","410.00","410.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","412.50","412.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","412.50","412.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","412.50","412.50","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Term Life - 10 Year","412.50","412.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","412.50","412.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","414.00","414.00","P+"
"United States Life Ins in the City of NY","A","Select-a-Term - 10 Year","414.00","414.00","P+"
"Motorists Life Insurance Company        ","A-","Value Term Plus - 10-Year Plan","414.50","414.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","Premier LT Suite 10-Year  (4/2007)","415.00","415.00","Pf"
"Protective Life Insurance Company       ","A+","Custom Choice UL - 10 Year No Lapse","415.26","415.26","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","417.50","417.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","417.50","417.50","Pf"
"Aviva Life and Annuity Company          ","A-","10 Year Term 01-2010","420.00","420.00","P+"
"Aviva Life and Annuity of New York      ","A-","Term 10 01-2010","420.00","420.00","P+"
"Gleaner Life Insurance Society          ","A-","Gleaner Term - 10-Year","420.00","420.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","425.00","425.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series VIII - 10 Year Plus","425.00","425.00","Pf"
